second,fc
270,141
271,140
272,140
273,140
274,139
275,139
276,139
277,139
278,137
279,134
280,131
281,128
282,127
283,127
284,128
285,129
286,130
287,131
288,131
289,133
290,133
291,132
292,132
293,132
294,131
295,130
296,129
297,128
298,129
299,129
300,129
301,130
302,130
303,127
304,126
305,126
306,126
307,126
308,127
309,127
310,128
311,129
312,129
313,128
314,128
315,128
316,128
317,128
318,129
319,130
320,130
321,130
322,130
323,132
324,133
325,133
326,135
327,136
328,136
329,138
330,139
331,139
332,139
333,139
334,139
335,139
336,139
337,139
338,139
339,139
340,140
341,140
342,140
343,140
344,141
345,142
346,142
347,144
348,144
349,144
350,144
351,144
352,144
353,144
354,144
355,144
356,144
357,144
358,144
359,145
360,145
361,145
362,147
363,147
364,147
365,147
366,148
367,148
368,148
369,148
370,148
371,148
372,149
373,148
374,148
375,148
376,148
377,148
378,148
379,148
380,148
381,148
382,148
383,149
384,149
385,149
386,149
387,150
388,150
389,150
390,150
391,151
392,151
393,150
394,150
395,150
396,150
397,149
398,149
399,150
400,150
401,149
402,149
403,149
404,149
405,149
406,149
407,149
408,149
409,150
410,149
411,149
412,149
413,148
414,148
415,148
416,148
417,148
418,147
419,147
420,146
421,145
422,145
423,144
424,143
425,142
426,142
427,141
428,141
429,141
430,141
431,141
432,142
433,142
434,142
435,140
436,140
437,139
438,139
439,140
440,140
441,140
442,140
443,140
444,139
445,139
446,139
447,139
448,138
449,138
450,138
451,138
452,138
453,137
454,138
455,138
456,138
457,137
458,138
459,138
460,139
461,139
462,139
463,140
464,141
465,141
466,141
467,142
468,142
469,142
470,142
471,142
472,143
473,143
474,143
475,143
476,143
477,143
478,143
479,144
480,145
481,145
482,145
483,145
484,145
485,145
486,146
487,146
488,146
489,146
490,146
491,146
492,147
493,148
494,148
495,148
496,148
497,148
498,148
499,149
500,148
501,148
502,147
503,147
504,147
505,146
506,146
507,146
508,146
509,146
510,146
511,147
512,148
513,148
514,148
515,148
516,149
517,149
518,150
519,150
520,151
521,151
522,151
523,151
524,151
525,151
526,151
527,151
528,151
529,151
530,151
531,151
532,151
533,152
534,152
535,152
536,153
537,153
538,153
539,153
540,153
541,153
542,153
543,153
544,152
545,152
546,152
547,152
548,153
549,152
550,152
551,151
552,151
553,151
554,150
555,150
556,150
557,149
558,148
559,146
560,145
561,144
562,143
563,142
564,142
565,143
566,143
567,144
568,144
569,145
570,146
571,147
572,147
573,146
574,146
575,145
576,144
577,144
578,143
579,143
580,143
581,143
582,143
583,142
584,142
585,142
586,142
587,142
588,142
589,143
590,143
591,143
592,143
593,143
594,144
595,144
596,145
597,144
598,145
599,145
600,144
601,144
602,144
603,144
604,145
605,146
606,146
607,146
608,147
609,148
610,148
611,148
612,149
613,149
614,149
615,149
616,149
617,149
618,149
619,149
620,149
621,149
622,150
623,150
624,151
625,152
626,152
627,153
628,154
629,154
630,155
631,155
632,156
633,156
634,156
635,156
636,157
637,157
638,157
639,157
640,158
641,158
642,158
643,159
644,159
645,159
646,159
647,159
648,158
649,158
650,158
651,158
652,157
653,157
654,157
655,157
656,157
657,157
658,157
659,157
660,157
661,157
662,158
663,158
664,158
665,158
666,159
667,159
668,159
669,160
670,160
671,159
672,158
673,157
674,156
675,155
676,154
677,153
678,153
679,152
680,152
681,151
682,151
683,151
684,151
685,152
686,152
687,152
688,152
689,151
690,151
691,150
692,149
693,148
694,148
695,148
696,148
697,149
698,149
699,149
700,149
701,149
702,149
703,149
704,148
705,148
706,148
707,147
708,147
709,146
710,146
711,147
712,147
713,148
714,148
715,149
716,150
717,150
718,151
719,152
720,153
721,153
722,153
723,154
724,153
725,154
726,153
727,153
728,154
729,154
730,155
731,155
732,156
733,156
734,157
735,157
736,158
737,158
738,158
739,159
740,159
741,159
742,159
743,159
744,159
745,160
746,160
747,160
748,160
749,161
750,161
751,161
752,161
753,162
754,162
755,162
756,162
757,162
758,163
759,163
760,163
761,163
762,163
763,163
764,163
765,163
766,163
767,163
768,163
769,163
770,163
771,163
772,164
773,164
774,164
775,164
776,165
777,165
778,165
779,165
780,165
781,165
782,165
783,165
784,165
785,165
786,166
787,166
788,166
789,166
790,166
791,166
792,166
793,166
794,166
795,164
796,164
797,164
798,163
799,162
800,160
801,159
802,158
803,157
804,157
805,156
806,155
807,155
808,154
809,154
810,155
811,155
812,154
813,154
814,154
815,154
816,152
817,153
818,153
819,154
820,154
821,154
822,154
823,154
824,154
825,154
826,154
827,154
828,154
829,154
830,154
831,154
832,154
833,154
834,155
835,155
836,156
837,156
838,157
839,158
840,158
841,159
842,159
843,160
844,160
845,161
846,161
847,162
848,162
849,163
850,163
851,163
852,164
853,164
854,164
855,164
856,164
857,164
858,165
859,165
860,164
861,165
862,164
863,165
864,165
865,165
866,165
867,165
868,166
869,166
870,166
871,167
872,167
873,167
874,168
875,168
876,168
877,168
878,168
879,168
880,168
881,168
882,168
883,168
884,169
885,169
886,169
887,169
888,169
889,169
890,169
891,169
892,169
893,169
894,169
895,169
896,169
897,170
898,170
899,170
900,170
901,170
902,171
903,171
904,171
905,171
906,171
907,171
908,172
909,171
910,171
911,171
912,171
913,171
914,170
915,170
916,169
917,169
918,169
919,168
920,167
921,167
922,166
923,166
924,165
925,164
926,163
927,162
928,161
929,160
930,159
931,158
932,158
933,157
934,157
935,156
936,157
937,156
938,155
939,155
940,155
941,155
942,156
943,155
944,155
945,155
946,155
947,155
948,156
949,156
950,157
951,157
952,158
953,158
954,159
955,159
956,159
957,160
958,160
959,161
960,161
961,162
962,163
963,163
964,163
965,164
966,164
967,165
968,165
969,166
970,167
971,167
972,168
973,168
974,168
975,169
976,170
977,170
978,171
979,171
980,172
981,172
982,172
983,173
984,173
985,173
986,174
987,174
988,174
989,174
990,174
991,174
992,175
993,175
994,175
995,175
996,175
997,176
998,176
999,176
1000,177
1001,177
1002,177
1003,178
1004,178
1005,179
1006,179
1007,180
1008,180
1009,180
1010,180
1011,181
1012,181
1013,181
1014,181
1015,182
1016,182
1017,182
1018,182
1019,182
1020,182
1021,181
1022,181
1023,182
1024,181
1025,181
1026,181
1027,181
1028,181
1029,180
1030,180
1031,180
1032,179
1033,178
1034,178
1035,177
1036,176
1037,175
1038,175
1039,174
1040,173
1041,172
1042,171
1043,171
1044,169
1045,168
1046,167
1047,167
1048,166
1049,166
1050,166
1051,164
1052,163
1053,163
1054,163
1055,163
1056,163
1057,163
1058,163
1059,165
1060,165
1061,165
1062,166
1063,167
1064,167
1065,168
1066,169
1067,170
1068,170
1069,171
1070,171
1071,172
1072,172
1073,174
1074,174
1075,175
1076,175
1077,176
1078,176
1079,176
1080,176
1081,176
1082,177
1083,177
1084,177
1085,177
1086,177
1087,177
1088,178
1089,178
1090,178
1091,178
1092,178
1093,178
1094,178
1095,178
1096,178
1097,179
1098,178
1099,179
1100,179
1101,179
1102,178
1103,179
1104,179
1105,179
1106,179
1107,179
1108,179
1109,179
1110,179
1111,179
1112,179
1113,179
1114,179
1115,180
1116,180
1117,180
1118,180
1119,180
1120,181
1121,181
1122,181
1123,182
1124,182
1125,182
1126,182
1127,183
1128,183
1129,183
1130,183
1131,184
1132,184
1133,184
1134,184
1135,185
1136,184
1137,184
1138,184
1139,184
1140,183
1141,183
1142,182
1143,181
1144,180
1145,179
1146,178
1147,177
1148,176
1149,176
1150,175
1151,175
1152,175
1153,174
1154,174
1155,173
1156,173
1157,173
1158,173
1159,173
1160,173
1161,173
1162,173
1163,173
1164,173
1165,173
1166,173
1167,173
1168,173
1169,173
1170,173
1171,174
1172,174
1173,174
1174,173
1175,174
1176,174
1177,174
1178,174
1179,174
1180,175
1181,175
1182,175
1183,175
1184,175
1185,175
1186,175
1187,175
1188,176
1189,176
1190,176
1191,177
1192,177
1193,178
1194,178
1195,179
1196,179
1197,179
1198,180
1199,180
1200,181
1201,182
1202,182
1203,182
1204,183
1205,183
1206,184
1207,184
1208,185
1209,186
1210,186
1211,186
1212,186
1213,186
1214,186
1215,187
1216,187
1217,187
1218,188
1219,188
1220,188
1221,188
1222,188
1223,188
1224,189
1225,189
1226,189
1227,189
1228,189
1229,189
1230,188
1231,188
1232,188
1233,188
1234,187
1235,187
1236,187
1237,187
1238,187
1239,186
1240,186
1241,186
1242,185
1243,185
1244,185
1245,185
1246,184
1247,184
1248,183
1249,183
1250,182
1251,182
1252,181
1253,181
1254,180
1255,180
1256,179
1257,179
1258,178
1259,176
1260,175
1261,174
1262,174
1263,174
1264,173
1265,172
1266,172
1267,172
1268,172
1269,172
1270,171
1271,172
1272,171
1273,172
1274,172
1275,172
1276,172
1277,172
1278,172
1279,173
1280,173
1281,173
1282,173
1283,174
1284,174
1285,175
1286,175
1287,176
1288,176
1289,177
1290,177
1291,178
1292,178
1293,179
1294,179
1295,180
1296,180
1297,180
1298,181
1299,181
1300,182
1301,182
1302,183
1303,183
1304,184
1305,184
1306,185
1307,185
1308,185
1309,186
1310,186
1311,186
1312,186
1313,187
1314,187
1315,188
1316,188
1317,189
1318,189
1319,189
1320,190
1321,190
1322,190
1323,191
1324,191
1325,191
1326,192
1327,192
1328,192
1329,192
1330,193
1331,193
1332,193
1333,193
1334,193
1335,193
1336,194
1337,194
1338,194
1339,194
