second,fc
562,183
563,184
564,184
565,184
566,184
567,184
568,184
569,183
570,183
571,183
572,183
573,183
574,182
575,182
576,182
577,182
578,182
579,182
580,183
581,183
582,183
583,184
584,184
585,184
586,184
587,184
588,183
589,183
590,183
591,182
592,182
593,182
594,182
595,182
596,182
597,182
598,182
599,183
600,183
601,183
602,184
603,184
604,184
605,184
606,184
607,184
608,183
609,183
610,183
611,183
612,183
613,184
614,184
615,184
616,184
617,184
618,185
619,185
620,185
621,185
622,185
623,185
624,185
625,186
626,186
627,186
628,185
629,185
630,185
631,185
632,185
633,185
634,185
635,185
636,186
637,186
638,186
639,186
640,186
641,186
642,186
643,185
644,185
645,185
646,185
647,185
648,185
649,185
650,185
651,184
652,184
653,184
654,184
655,184
656,184
657,184
658,184
659,184
660,184
661,184
662,184
663,184
664,184
665,184
666,184
667,183
668,183
669,182
670,182
671,183
672,183
673,183
674,183
675,183
676,184
677,184
678,185
679,186
680,186
681,186
682,186
683,186
684,187
685,186
686,186
687,186
688,186
689,186
690,186
691,186
692,186
693,187
694,187
695,187
696,187
697,188
698,188
699,188
700,189
701,189
702,189
703,189
704,189
705,189
706,188
707,188
708,189
709,189
710,188
711,188
712,188
713,188
714,188
715,189
716,189
717,189
718,189
719,189
720,189
721,189
722,189
723,189
724,189
725,188
726,188
727,188
728,188
729,188
730,188
731,188
732,188
733,188
734,188
735,188
736,188
737,188
738,188
739,188
740,188
741,188
742,188
743,187
744,187
745,187
746,187
747,187
748,187
749,186
750,186
751,186
752,186
753,187
754,187
755,187
756,187
757,187
758,187
759,187
760,187
761,187
762,187
763,186
764,186
765,186
766,186
767,187
768,187
769,187
770,187
771,187
772,187
773,188
774,188
775,188
776,188
777,188
778,188
779,188
780,188
781,188
782,188
783,188
784,188
785,188
786,188
787,187
788,187
789,187
790,187
791,187
792,187
793,187
794,187
795,187
796,187
797,186
798,186
799,185
800,185
801,184
802,184
803,184
804,184
805,185
806,185
807,185
808,185
809,186
810,186
811,187
812,187
813,188
814,188
815,188
816,189
817,189
818,189
819,189
820,189
821,189
822,189
823,189
824,189
825,189
826,189
827,189
828,188
829,188
830,189
831,189
832,189
833,189
834,189
835,189
836,189
837,188
838,188
839,188
840,188
841,186
842,186
843,186
844,186
845,187
846,187
847,187
848,188
849,188
850,188
851,188
852,188
853,188
854,188
855,188
856,188
857,188
858,188
859,188
860,188
861,188
862,188
863,185
864,186
865,186
866,187
867,187
868,187
869,188
870,188
871,188
872,189
873,189
874,188
875,188
876,188
877,188
878,188
879,188
880,188
881,189
882,189
883,189
884,189
885,189
886,189
887,189
888,189
889,189
890,189
891,189
