second,fc
557,153
558,153
559,153
560,153
561,152
562,152
563,152
564,151
565,151
566,150
567,150
568,149
569,149
570,148
571,148
572,148
573,148
574,146
575,143
576,141
577,141
578,141
579,140
580,140
581,141
582,141
583,141
584,141
585,141
586,141
587,140
588,139
589,139
590,139
591,140
592,140
593,141
594,141
595,142
596,144
597,144
598,145
599,145
600,146
601,146
602,147
603,147
604,147
605,147
606,148
607,148
608,148
609,148
610,148
611,149
612,149
613,150
614,151
615,151
616,153
617,153
618,154
619,154
620,155
621,156
622,156
623,156
624,156
625,156
626,156
627,156
628,156
629,157
630,157
631,157
632,157
633,157
634,157
635,157
636,157
637,157
638,157
639,157
640,157
641,157
642,157
643,158
644,158
645,158
646,158
647,159
648,159
649,159
650,159
651,159
652,159
653,159
654,159
655,159
656,160
657,160
658,160
659,160
660,161
661,161
662,161
663,161
664,161
665,162
666,162
667,163
668,164
669,163
670,163
671,163
672,163
673,163
674,163
675,163
676,162
677,162
678,162
679,162
680,161
681,161
682,161
683,160
684,160
685,158
686,158
687,157
688,157
689,157
690,156
691,156
692,156
693,156
694,156
695,155
696,154
697,154
698,154
699,153
700,153
701,151
702,151
703,149
704,149
705,149
706,146
707,146
708,146
709,146
710,146
711,147
712,148
713,148
714,148
715,149
716,150
717,151
718,152
719,152
720,152
721,151
722,151
723,150
724,150
725,150
726,150
727,150
728,150
729,151
730,151
731,152
732,153
733,154
734,155
735,156
736,157
737,157
738,158
739,158
740,158
741,159
742,159
743,159
744,159
745,159
746,160
747,160
748,161
749,161
750,161
751,161
752,162
753,162
754,162
755,163
756,164
757,164
758,164
759,165
760,165
761,166
762,166
763,167
764,168
765,169
766,170
767,170
768,170
769,170
770,171
771,171
772,171
773,171
774,171
775,171
776,171
777,171
778,171
779,171
780,172
781,172
782,173
783,173
784,173
785,173
786,173
787,173
788,173
789,173
790,173
791,173
792,174
793,173
794,173
795,173
796,173
797,173
798,173
799,173
800,173
801,173
802,173
803,172
804,172
805,172
806,171
807,171
808,171
809,170
810,170
811,169
812,169
813,168
814,168
815,166
816,166
817,165
818,165
819,163
820,162
821,160
822,159
823,158
824,157
825,157
826,156
827,157
828,156
829,156
830,157
831,157
832,157
833,158
834,158
835,159
836,160
837,160
838,161
839,161
840,162
841,163
842,163
843,164
844,164
845,165
846,165
847,165
848,166
849,166
850,167
851,167
852,168
853,168
854,168
855,169
856,169
857,170
858,170
859,170
860,170
861,170
862,170
863,170
864,170
865,170
866,170
867,169
868,169
869,168
870,168
871,168
872,167
873,167
874,167
875,166
876,166
877,166
878,165
879,165
880,165
881,165
882,165
883,165
884,166
885,166
886,166
887,166
888,167
889,167
890,168
891,168
892,168
893,168
894,168
895,168
896,169
897,169
898,169
899,170
900,170
901,171
902,171
903,171
904,171
905,171
906,171
907,171
908,171
909,172
910,172
911,172
912,172
913,172
914,172
915,171
916,171
917,170
918,170
919,170
920,169
921,168
922,168
923,168
924,167
925,166
926,166
927,165
928,164
929,163
930,163
931,162
932,162
933,161
934,161
935,161
936,160
937,160
938,160
939,160
940,159
941,160
942,159
943,159
944,159
945,158
946,158
947,157
948,157
949,157
950,157
951,157
952,157
953,158
954,158
955,159
956,159
957,160
958,161
959,161
960,162
961,163
962,163
963,164
964,164
965,164
966,165
967,165
968,165
969,165
970,165
971,166
972,166
973,166
974,166
975,167
976,167
977,167
978,167
979,168
980,168
981,168
982,168
983,168
984,169
985,169
986,169
987,169
988,170
989,170
990,170
991,171
992,171
993,171
994,171
995,171
996,172
997,172
998,172
999,172
1000,172
1001,173
1002,173
1003,173
1004,173
1005,173
1006,174
1007,175
1008,175
1009,175
1010,175
1011,175
1012,175
1013,175
1014,175
1015,176
1016,176
1017,176
1018,178
1019,178
1020,178
1021,178
1022,178
1023,179
1024,179
1025,179
1026,179
1027,179
1028,179
1029,179
1030,178
1031,178
1032,177
1033,177
1034,177
1035,176
1036,176
1037,175
1038,174
1039,174
1040,173
1041,172
1042,171
1043,170
1044,170
1045,169
1046,168
1047,167
1048,166
1049,165
1050,164
1051,163
1052,163
1053,162
1054,163
1055,163
1056,163
1057,163
1058,163
1059,163
1060,163
1061,162
1062,163
1063,163
1064,163
1065,163
1066,163
1067,164
1068,164
1069,165
1070,165
1071,166
1072,167
1073,168
1074,169
1075,170
1076,171
1077,172
1078,172
1079,173
1080,174
1081,175
1082,176
1083,177
1084,178
1085,178
1086,178
1087,179
1088,179
1089,179
1090,179
1091,179
1092,179
1093,179
1094,179
1095,179
1096,179
1097,179
1098,180
1099,180
1100,180
1101,179
1102,179
1103,179
1104,179
1105,179
1106,179
1107,180
1108,180
1109,180
1110,180
1111,181
1112,181
1113,181
1114,181
1115,182
1116,181
1117,181
1118,181
1119,182
1120,182
1121,182
1122,182
1123,182
1124,183
1125,183
1126,183
1127,183
1128,184
1129,184
1130,184
1131,184
1132,185
1133,185
1134,185
1135,185
1136,185
1137,185
