second,fc
1,112
2,112
3,112
4,112
5,112
6,112
7,112
8,112
9,112
10,112
11,112
12,112
13,113
14,113
15,113
16,113
17,113
18,112
19,112
20,112
21,111
22,111
23,111
24,112
25,112
26,112
27,112
28,113
29,113
30,112
31,111
32,111
33,111
34,110
35,111
36,111
37,111
38,112
39,112
40,112
41,112
42,112
43,112
44,111
45,111
46,111
47,111
48,111
49,111
50,112
51,113
52,113
53,114
54,115
55,115
56,115
57,116
58,116
59,116
60,116
61,116
62,116
63,117
64,118
65,118
66,119
67,119
68,119
69,119
70,119
71,119
72,119
73,120
74,120
75,120
76,120
77,120
78,120
79,121
80,121
81,121
82,121
83,121
84,121
85,121
86,120
87,120
88,120
89,120
90,119
91,119
92,118
93,117
94,117
95,116
96,116
97,116
98,116
99,116
100,116
101,116
102,116
103,116
104,116
105,116
106,117
107,117
108,118
109,118
110,119
111,119
112,119
113,119
114,119
115,118
116,118
117,118
118,118
119,119
120,119
121,120
122,120
123,120
124,121
125,120
126,119
127,119
128,118
129,117
130,117
131,117
132,116
133,116
134,116
135,115
136,115
137,115
138,115
139,115
140,115
141,115
142,115
143,115
144,115
145,115
146,115
147,114
148,113
149,113
150,113
151,113
152,114
153,114
154,115
155,116
156,116
157,116
158,116
159,116
160,116
161,116
162,117
163,117
164,118
165,118
166,119
167,120
168,120
169,121
170,122
171,122
172,123
173,123
174,124
175,124
176,124
177,124
178,125
179,124
180,125
181,125
182,125
183,126
184,126
185,126
186,126
187,126
188,126
189,126
190,127
191,127
192,127
193,127
194,126
195,126
196,126
197,126
198,126
199,126
200,125
201,125
202,124
203,123
204,123
205,122
206,122
207,122
208,122
209,121
210,121
211,121
212,121
213,121
214,121
215,121
216,122
217,122
218,123
219,123
220,124
221,124
222,124
223,125
224,125
225,126
226,127
227,127
228,128
229,128
230,129
231,129
232,129
233,129
234,130
235,130
236,130
237,131
238,131
239,131
240,131
241,131
242,131
243,130
244,130
245,130
246,130
247,130
248,130
249,130
250,130
251,130
252,129
253,129
254,129
255,129
256,129
257,129
258,129
259,129
260,130
261,130
262,131
263,131
264,132
265,131
266,131
267,132
268,132
269,132
270,132
271,132
272,133
273,133
274,133
275,133
276,134
277,134
278,134
279,134
280,133
281,133
282,132
283,131
284,131
285,130
286,130
287,130
288,130
289,130
290,131
291,131
292,132
293,133
294,133
295,134
296,135
297,135
298,136
299,136
300,136
301,136
302,136
303,137
304,136
305,137
306,136
307,137
308,136
309,137
310,136
311,136
312,136
313,136
314,136
315,136
316,136
317,136
318,136
319,136
320,137
321,137
322,137
323,138
324,138
325,139
326,139
327,140
328,140
329,140
330,140
331,141
332,141
333,141
334,141
335,141
336,141
337,141
338,141
339,141
340,142
341,141
342,142
343,142
344,143
345,143
346,144
347,144
348,145
349,145
350,145
351,146
352,146
353,147
354,146
355,147
356,146
357,146
358,147
359,147
360,148
361,149
362,149
363,149
364,150
365,150
366,150
367,150
368,151
369,151
370,151
371,151
372,151
373,152
374,152
375,152
376,151
377,151
378,151
379,151
380,150
381,150
382,150
383,150
384,150
385,150
386,150
387,150
388,150
389,149
390,149
391,149
392,149
393,149
394,148
395,149
396,149
397,149
398,149
399,149
400,148
401,149
402,149
403,149
404,149
405,149
406,149
407,150
408,150
409,150
410,151
411,150
412,151
413,151
414,151
415,151
416,152
417,152
418,152
419,153
420,153
421,153
422,154
423,154
424,153
425,154
426,154
427,154
428,153
429,154
430,153
431,153
432,152
433,152
434,152
435,152
436,151
437,151
438,150
439,150
440,150
441,150
442,150
443,150
444,150
445,150
446,150
447,151
448,151
449,151
450,152
451,153
452,153
453,153
454,153
455,153
456,154
457,154
458,154
459,154
460,154
461,154
462,155
463,156
464,156
465,156
466,157
467,157
468,157
469,157
470,158
471,158
472,158
473,159
474,159
475,160
476,160
477,160
478,160
479,161
480,161
481,161
482,162
483,162
484,162
485,162
486,162
487,163
488,163
489,163
490,163
491,163
492,163
493,163
494,163
495,164
496,163
497,163
498,163
499,164
500,163
501,163
502,163
503,163
504,163
505,163
506,163
507,163
508,163
509,163
510,163
511,163
512,163
513,163
514,162
515,163
516,163
517,162
518,162
519,162
520,162
521,162
522,163
523,163
524,163
525,163
526,163
527,163
528,163
529,163
530,163
531,164
532,164
533,164
534,164
535,164
536,164
537,164
538,165
539,165
540,165
541,165
542,165
543,165
544,165
545,165
546,165
547,165
548,164
549,164
550,164
551,164
552,164
553,165
554,164
555,164
556,165
557,165
558,165
559,165
560,165
561,165
562,165
563,165
564,166
565,166
566,166
567,166
568,166
569,166
570,167
571,167
572,167
573,167
574,167
575,167
576,167
577,167
578,167
579,168
580,168
581,168
582,168
583,168
584,168
585,168
586,168
587,168
588,168
589,169
590,169
591,169
592,169
593,169
594,169
595,170
596,170
597,170
598,170
599,170
600,171
601,171
602,171
603,171
604,171
605,171
606,171
607,171
608,171
609,171
610,172
611,172
612,172
613,172
614,173
615,173
616,173
617,173
618,173
619,173
