second,fc
1,137
2,136
3,138
4,139
5,141
6,143
7,145
8,147
9,150
10,152
11,154
12,156
13,158
14,160
15,162
16,164
17,164
18,164
19,166
20,168
21,170
22,171
23,173
24,174
25,174
26,175
27,176
28,177
29,177
30,178
