second,fc
796,157
797,157
798,156
799,156
800,154
801,154
802,153
803,153
804,152
805,152
806,151
807,151
808,151
809,151
810,148
811,147
812,146
813,145
814,143
815,142
816,140
817,138
818,138
819,138
820,138
821,138
822,139
823,139
824,139
825,140
826,140
827,140
828,142
829,142
830,144
831,145
832,146
833,147
834,148
835,149
836,150
837,150
838,151
839,151
840,151
841,151
842,151
843,151
844,152
845,152
846,152
847,153
848,153
849,153
850,153
851,154
852,154
853,155
854,155
855,155
856,155
857,156
858,156
859,156
860,156
861,156
862,156
863,156
864,155
865,155
866,155
867,155
868,156
869,156
870,156
871,156
872,156
873,157
874,157
875,157
876,157
877,156
878,156
879,156
880,156
881,156
882,156
883,156
884,156
885,156
886,156
887,156
888,154
889,155
890,155
891,156
892,157
893,157
894,158
895,158
896,158
897,158
898,160
899,160
900,161
901,161
902,161
903,160
904,160
905,160
906,158
907,158
908,158
909,157
910,157
911,157
912,157
913,157
914,158
915,158
916,157
917,157
918,156
919,155
920,154
921,153
922,153
923,153
924,153
925,154
926,154
927,152
928,152
929,149
930,148
931,147
932,146
933,146
934,143
935,142
936,142
937,141
938,139
939,138
940,138
941,138
942,138
943,138
944,138
945,138
946,138
947,138
948,139
949,139
950,142
951,143
952,144
953,145
954,147
955,148
956,150
957,150
958,151
959,151
960,152
961,152
962,153
963,154
964,154
965,154
966,154
967,155
968,155
969,156
970,156
971,156
972,156
973,156
974,156
975,157
976,157
977,157
978,158
979,158
980,159
981,159
982,160
983,160
984,160
985,160
986,160
987,160
988,160
989,160
990,160
991,161
992,161
993,161
994,162
995,162
996,162
997,163
998,164
999,164
1000,164
1001,165
1002,165
1003,165
1004,165
1005,165
1006,165
1007,166
1008,166
1009,166
1010,166
1011,166
1012,167
1013,167
1014,167
1015,167
1016,168
1017,168
1018,168
1019,168
1020,168
1021,168
1022,168
1023,166
1024,166
1025,166
1026,167
1027,167
1028,167
1029,167
1030,167
1031,166
1032,166
1033,164
1034,163
1035,163
1036,162
1037,161
1038,161
1039,159
1040,158
1041,158
1042,158
1043,155
1044,154
1045,153
1046,151
1047,150
1048,150
1049,147
1050,147
1051,146
1052,145
1053,145
1054,145
1055,145
1056,145
1057,144
1058,144
1059,144
1060,144
1061,144
1062,144
1063,146
1064,147
1065,148
1066,149
1067,150
1068,150
1069,153
1070,153
1071,154
1072,155
1073,155
1074,156
1075,156
1076,157
1077,157
1078,158
1079,159
1080,159
1081,159
1082,160
1083,160
1084,160
1085,160
1086,161
1087,161
1088,161
1089,162
1090,162
1091,162
1092,162
1093,163
1094,163
1095,164
1096,164
1097,164
1098,165
1099,166
1100,166
1101,166
1102,167
1103,167
1104,168
1105,168
1106,168
1107,168
1108,169
1109,169
1110,170
1111,170
1112,170
1113,171
1114,171
1115,171
1116,171
1117,172
1118,172
1119,172
1120,172
1121,173
1122,173
1123,173
1124,173
1125,173
1126,173
1127,173
1128,173
1129,173
1130,173
1131,173
1132,173
1133,173
1134,172
1135,172
1136,172
1137,172
1138,172
1139,171
1140,170
1141,170
1142,169
1143,169
1144,168
1145,168
1146,167
1147,167
1148,166
1149,166
1150,166
1151,165
1152,164
1153,164
1154,162
1155,161
1156,161
1157,160
1158,159
1159,158
1160,157
1161,157
1162,156
1163,156
1164,156
1165,156
1166,156
1167,156
1168,156
1169,157
1170,157
1171,157
1172,157
1173,158
1174,158
1175,159
1176,159
1177,160
1178,160
1179,161
1180,161
1181,162
1182,162
1183,163
1184,163
1185,163
1186,164
1187,164
1188,164
1189,164
1190,164
1191,165
1192,165
1193,165
1194,165
1195,166
1196,166
1197,166
1198,167
1199,167
1200,167
1201,167
1202,167
1203,168
1204,168
1205,169
1206,169
1207,169
1208,170
1209,170
1210,170
1211,170
1212,171
1213,171
1214,172
1215,172
1216,172
1217,173
1218,173
1219,173
1220,173
1221,173
1222,174
1223,174
1224,174
1225,175
1226,175
1227,175
1228,175
1229,176
1230,176
1231,176
1232,176
1233,176
1234,176
1235,176
1236,176
1237,176
1238,175
1239,175
1240,175
1241,174
1242,174
1243,173
1244,173
1245,172
1246,172
1247,171
1248,170
1249,170
1250,169
1251,168
1252,167
1253,167
1254,167
1255,166
1256,166
1257,166
1258,166
1259,165
1260,165
1261,165
1262,164
1263,163
1264,162
1265,161
1266,161
1267,160
1268,160
1269,161
1270,161
1271,161
1272,161
1273,161
1274,161
1275,162
1276,162
1277,162
1278,163
1279,163
1280,164
1281,164
1282,164
1283,165
1284,165
1285,165
1286,165
1287,166
1288,166
1289,166
1290,166
1291,167
1292,167
1293,167
1294,168
1295,168
1296,168
1297,168
1298,169
1299,169
1300,170
1301,170
1302,171
1303,171
1304,171
1305,171
1306,172
1307,172
1308,172
1309,173
1310,173
1311,173
1312,173
1313,173
1314,174
1315,174
1316,174
1317,174
1318,174
1319,175
1320,175
1321,175
1322,175
1323,175
1324,176
1325,176
1326,176
1327,176
1328,176
1329,176
1330,176
1331,176
1332,176
1333,176
1334,176
1335,177
1336,177
1337,177
1338,177
1339,176
1340,176
1341,176
1342,176
1343,175
1344,175
1345,175
1346,175
1347,175
1348,174
1349,174
1350,173
1351,173
1352,172
1353,172
1354,171
1355,171
1356,171
1357,171
1358,171
1359,170
1360,170
1361,169
1362,168
1363,168
1364,167
1365,167
1366,166
1367,166
1368,165
1369,165
1370,164
1371,164
1372,164
1373,164
1374,164
1375,164
1376,164
1377,165
1378,166
1379,166
1380,167
1381,167
1382,168
1383,168
1384,169
1385,170
1386,170
1387,170
1388,171
1389,171
1390,171
1391,171
1392,172
1393,172
1394,172
1395,172
1396,173
1397,173
1398,173
1399,174
1400,174
1401,174
1402,175
1403,175
1404,176
1405,176
1406,176
1407,177
1408,177
1409,177
1410,177
1411,178
1412,178
1413,178
1414,179
1415,179
1416,179
1417,179
1418,179
1419,180
1420,180
1421,180
1422,180
1423,180
1424,180
1425,180
1426,180
1427,180
1428,181
1429,181
1430,181
1431,181
1432,182
1433,182
1434,182
1435,183
1436,183
1437,183
1438,182
1439,181
1440,181
1441,180
1442,180
1443,180
1444,179
1445,178
1446,178
1447,178
1448,176
1449,176
1450,175
1451,175
1452,174
1453,174
1454,173
1455,173
1456,173
1457,173
1458,172
1459,172
1460,171
1461,171
1462,170
1463,169
1464,168
1465,168
1466,167
1467,167
1468,166
1469,166
1470,166
1471,167
1472,167
1473,167
1474,167
1475,168
1476,168
1477,169
1478,169
1479,169
1480,169
1481,170
1482,170
1483,171
1484,171
1485,172
1486,172
1487,172
1488,173
1489,173
1490,173
1491,173
1492,173
1493,173
1494,173
1495,173
1496,173
