second,fc
1,95
2,97
3,99
4,102
5,105
6,108
7,111
8,114
9,117
10,120
11,123
12,126
13,129
14,132
15,135
16,138
17,141
18,143
19,145
20,148
21,150
22,153
23,155
24,158
25,160
26,162
27,164
28,166
29,167
30,169
