second,fc
1,95
2,95
3,95
4,95
5,95
6,96
7,96
8,96
9,96
10,96
11,97
12,97
13,97
14,98
15,98
16,98
17,99
18,99
19,99
20,99
21,99
22,100
23,100
24,100
25,100
26,101
27,101
28,101
29,101
30,102
31,102
32,102
33,103
34,103
35,103
36,104
37,104
38,104
39,105
40,105
41,105
42,106
43,106
44,107
45,107
46,108
47,108
48,109
49,109
50,110
51,110
52,111
53,111
54,111
55,112
56,112
57,112
58,113
59,113
60,113
61,113
62,114
63,114
64,115
65,115
66,116
67,117
68,117
69,118
70,118
71,119
72,120
73,120
74,120
75,121
76,121
77,122
78,122
79,123
80,123
81,124
82,124
83,124
84,124
85,125
86,125
87,125
88,126
89,126
90,126
91,127
92,128
93,129
94,130
95,131
96,132
97,133
98,134
99,135
100,135
101,135
102,135
103,134
104,134
105,135
106,135
107,135
108,136
109,136
110,137
111,139
112,141
113,142
114,143
115,144
116,146
117,147
118,148
119,149
120,149
121,150
122,151
123,151
124,151
125,151
126,150
127,150
128,150
129,150
130,151
131,151
132,151
133,153
134,153
135,154
136,155
137,155
138,155
139,156
140,156
141,157
142,158
143,158
144,159
145,160
146,161
147,161
148,161
149,161
150,161
151,160
152,160
153,159
154,159
155,159
156,159
157,160
158,161
159,162
160,162
161,163
162,163
163,164
164,164
165,165
166,165
167,165
168,165
169,165
170,165
171,165
172,165
173,165
174,165
175,166
176,166
177,166
178,166
179,166
180,165
181,165
182,166
183,166
184,167
185,167
186,168
187,168
188,168
189,168
190,167
191,167
192,167
193,167
194,167
195,167
196,167
197,167
198,168
199,169
200,169
201,169
202,169
203,169
204,169
205,169
206,169
207,169
208,168
209,168
210,168
211,168
212,168
213,168
214,168
215,167
216,167
217,167
218,167
219,167
220,168
221,168
222,168
223,168
224,169
225,169
226,170
227,170
228,170
229,171
230,171
231,171
232,171
233,171
234,171
235,171
236,171
237,171
238,171
239,171
240,172
241,172
242,171
243,172
244,172
245,172
246,173
247,173
248,173
249,173
250,173
251,173
252,173
253,173
254,173
255,173
256,173
257,173
258,172
259,173
260,173
261,173
262,174
263,174
264,174
265,174
266,174
267,174
268,174
269,174
270,174
271,174
272,175
273,175
274,175
275,175
276,175
277,177
278,175
279,175
280,176
281,176
282,176
283,176
284,175
285,175
286,175
287,175
288,175
289,175
290,175
291,175
292,175
293,175
294,175
295,175
296,175
297,176
298,175
299,175
300,176
301,176
302,176
303,176
304,175
305,175
306,175
307,176
308,176
309,176
310,176
311,176
312,176
313,176
314,176
315,176
316,176
317,176
318,176
319,176
320,177
321,177
322,177
323,177
324,177
325,177
326,177
327,176
328,176
329,176
330,176
331,176
332,176
333,176
334,176
335,176
336,176
337,176
338,176
339,176
340,176
341,176
342,176
343,176
344,176
345,176
346,176
347,176
348,176
349,176
350,176
351,176
352,176
353,176
354,176
355,176
356,176
357,177
358,177
359,177
360,178
361,178
362,178
363,177
364,177
365,177
366,177
367,177
368,177
369,177
370,177
371,177
372,177
373,177
374,178
375,178
376,178
377,178
378,178
379,178
380,178
381,178
382,178
383,178
384,177
385,177
386,179
387,179
388,179
389,178
390,178
391,178
392,177
393,177
394,177
395,177
396,177
397,177
398,177
399,177
400,178
401,179
402,178
403,178
404,178
405,178
406,178
407,178
408,178
409,178
410,177
411,177
412,177
413,177
414,177
415,177
416,177
417,177
418,177
419,177
420,177
421,177
422,178
423,178
424,178
425,178
426,178
427,177
428,177
429,177
430,178
431,178
432,178
433,178
434,178
435,178
436,178
437,178
438,179
439,179
440,179
441,180
442,179
443,179
444,179
445,179
446,179
447,178
448,179
449,178
450,178
451,178
452,178
453,179
454,179
455,179
456,179
457,179
458,180
459,180
460,180
461,181
462,181
463,181
464,180
465,180
466,180
467,180
468,180
469,180
470,180
471,179
472,179
473,179
474,179
475,179
476,179
477,179
478,179
479,179
480,180
481,180
482,180
483,180
484,180
485,179
486,179
487,179
488,179
489,179
490,179
491,179
492,179
493,179
494,179
495,179
496,179
497,179
498,179
499,180
500,180
501,180
502,180
503,179
504,180
505,180
506,179
507,179
508,179
509,179
510,179
511,178
512,178
513,179
514,179
515,179
516,179
517,179
518,179
519,179
520,179
521,179
522,179
523,179
524,179
525,179
526,179
527,179
528,179
529,179
530,179
531,179
532,180
533,180
534,180
535,180
536,181
537,180
538,181
539,181
540,182
541,182
542,182
543,182
544,182
545,181
546,181
547,181
548,181
549,181
550,181
551,181
552,181
553,181
554,181
555,181
556,181
557,181
558,181
559,182
560,182
561,182
562,181
563,181
564,181
565,181
566,181
567,181
568,181
569,180
570,180
571,180
572,180
573,180
574,180
575,180
576,180
577,180
578,180
579,181
580,180
581,180
582,180
583,180
584,179
585,179
586,179
587,179
588,179
589,179
590,179
591,179
592,179
593,180
594,180
595,180
596,180
597,180
598,181
599,181
600,181
601,180
602,180
603,180
604,181
605,180
606,180
607,181
608,181
609,181
610,181
611,181
612,181
613,181
614,181
615,181
616,181
617,181
618,182
619,182
620,182
621,181
622,181
623,181
624,181
625,181
626,181
627,181
628,181
629,181
630,181
631,181
632,181
633,181
634,178
635,178
636,178
637,178
638,178
639,179
640,180
641,180
642,180
643,180
644,180
645,181
646,181
647,181
648,181
649,181
650,181
651,181
652,181
653,182
654,182
655,182
656,182
657,182
658,182
659,182
660,181
661,181
662,181
663,181
664,181
665,180
666,180
667,180
668,180
669,180
670,180
671,180
672,180
673,180
674,180
675,181
676,181
677,182
678,182
679,182
680,181
681,181
682,181
683,181
684,181
685,181
686,181
687,181
688,181
689,181
690,182
691,182
692,182
693,182
694,182
695,182
696,183
697,183
698,183
699,183
700,183
701,183
702,183
703,183
704,183
705,183
706,183
707,182
708,182
709,182
710,182
711,182
712,182
713,182
714,182
715,182
716,182
717,182
718,182
719,183
720,183
721,183
722,183
723,183
724,183
725,183
726,183
727,183
728,183
729,183
730,183
731,183
732,184
733,184
734,184
735,184
736,184
737,184
738,184
739,184
740,184
741,184
742,183
743,183
744,183
745,183
746,183
747,183
748,183
749,184
750,184
751,184
752,184
753,184
754,184
755,184
