second,fc
584,185
585,186
586,186
587,186
588,186
589,186
590,186
591,186
592,186
593,186
594,186
595,186
596,187
597,186
598,187
599,187
600,187
601,187
602,186
603,187
604,187
605,187
606,187
607,187
608,187
609,187
610,187
611,187
612,187
613,188
614,188
615,188
616,188
617,188
618,187
619,187
620,187
621,187
622,187
623,188
624,188
625,188
626,188
627,188
628,188
629,188
630,188
631,189
632,189
633,189
634,189
635,189
636,189
637,189
638,189
639,189
640,189
641,189
642,190
643,190
644,190
645,190
646,190
647,190
648,190
649,190
650,190
651,190
652,190
653,190
654,190
655,190
656,190
657,190
658,191
659,191
660,191
661,191
662,191
663,191
664,191
665,191
666,191
667,191
668,191
669,191
670,191
671,190
672,190
673,190
674,190
675,190
676,190
677,191
678,191
679,191
680,191
681,191
682,191
683,191
684,191
685,191
686,191
687,192
688,192
689,192
690,192
691,192
692,192
693,192
694,192
695,192
696,192
697,192
698,192
699,192
700,192
701,192
702,193
703,193
704,193
705,193
706,193
707,193
708,193
709,193
710,193
711,193
712,193
713,193
714,193
715,193
716,192
717,192
718,192
719,192
720,192
721,192
722,192
723,192
724,192
725,192
726,193
727,193
728,193
729,193
730,193
731,193
732,194
733,194
734,194
735,194
736,194
737,194
738,194
739,194
740,194
