second,fc
295,165
296,166
297,166
298,166
299,166
300,166
301,166
302,167
303,167
304,167
305,167
306,167
307,168
308,168
309,168
310,168
311,168
312,168
313,169
314,169
315,169
316,169
317,169
318,169
319,169
320,170
321,170
322,170
323,170
324,171
325,171
326,171
327,170
328,170
329,170
330,170
331,170
332,170
333,170
334,170
335,171
336,171
337,171
338,171
339,171
340,171
341,171
342,171
343,172
344,172
345,172
346,172
347,172
348,172
349,172
350,172
351,172
352,172
353,172
354,173
355,173
356,173
357,173
358,173
359,173
360,173
361,173
362,173
363,173
364,174
365,174
366,174
367,174
368,174
369,174
370,174
371,174
372,174
373,174
374,174
375,174
376,173
377,173
378,173
379,173
380,173
381,173
382,173
383,173
384,173
385,172
386,172
387,172
388,172
389,172
390,172
391,173
392,173
393,173
394,173
395,173
396,173
397,173
398,173
399,173
400,173
401,173
402,173
403,174
404,174
405,174
406,174
407,174
408,174
409,174
410,175
411,175
412,175
413,175
414,175
415,175
416,175
417,175
418,175
419,175
420,176
421,176
422,176
423,176
424,176
425,176
426,176
427,177
428,177
429,177
430,177
431,177
432,177
433,177
434,177
435,177
436,177
437,177
438,177
439,177
440,178
441,178
442,178
443,178
444,178
445,178
446,178
447,178
448,178
449,178
450,178
451,179
452,179
453,179
454,179
455,179
456,179
457,179
458,179
459,179
460,180
461,180
462,180
463,180
464,180
465,180
466,180
467,180
468,180
469,180
470,180
471,181
472,181
473,181
474,181
475,181
476,181
477,181
478,181
479,181
480,181
481,181
482,181
483,181
484,181
485,181
486,181
487,182
488,182
489,182
490,182
491,182
492,182
493,182
494,182
495,182
496,183
497,183
498,183
499,183
500,183
501,183
502,183
503,183
504,183
505,183
506,184
507,184
508,184
509,184
510,184
511,184
512,184
513,184
514,185
515,185
516,185
517,185
518,185
519,185
520,185
521,185
522,185
523,186
524,186
525,186
526,186
527,186
528,186
529,186
530,186
531,186
532,186
533,186
534,186
535,186
536,187
537,187
538,187
539,187
540,187
541,187
542,187
543,188
544,188
545,188
546,188
547,188
548,188
549,188
550,188
551,188
552,189
553,189
554,189
555,189
556,189
557,189
558,189
559,190
560,190
561,190
562,190
563,190
564,190
565,190
566,190
567,190
568,190
569,190
570,190
571,190
572,190
573,190
574,191
575,191
576,191
577,191
578,191
579,191
580,191
581,191
582,191
583,191
584,191
585,191
586,191
587,191
588,191
589,191
590,192
591,192
592,192
593,192
594,192
595,192
596,192
597,192
598,192
599,192
600,192
601,192
602,192
603,192
604,191
605,191
606,191
607,191
608,191
609,191
610,191
611,191
612,191
613,192
614,192
615,192
616,192
617,192
618,192
619,192
620,192
621,192
622,192
623,192
624,192
625,192
626,192
627,192
628,193
629,193
630,193
631,193
632,193
633,193
634,193
635,193
636,193
637,193
638,193
639,193
640,193
641,194
642,194
643,194
644,194
645,194
646,194
647,194
648,194
649,194
650,194
651,194
652,195
653,195
654,195
655,195
656,195
657,195
658,195
659,195
660,195
661,195
662,195
663,194
664,194
665,194
666,194
667,194
668,194
669,195
670,195
671,195
672,195
673,195
674,195
675,195
676,195
677,195
678,195
679,196
680,196
681,196
682,197
683,197
684,197
685,197
686,197
687,197
688,197
689,198
690,198
691,198
692,198
693,198
694,198
695,198
696,198
697,198
698,198
699,198
700,198
701,198
702,198
703,198
704,198
705,198
706,199
707,199
708,199
709,199
710,199
711,199
712,199
713,199
714,199
715,199
716,199
717,199
718,200
719,200
720,200
721,200
722,200
723,200
724,200
725,200
726,200
727,200
728,200
