second,fc
1,73
2,74
3,75
4,76
5,76
6,76
7,78
8,78
9,77
10,74
11,73
12,72
13,75
14,77
15,79
16,82
17,83
18,86
19,88
20,91
21,92
22,94
23,95
24,96
25,97
26,98
27,100
28,101
29,102
30,103
31,105
32,106
33,106
34,107
35,108
36,109
37,109
38,109
39,109
40,109
41,108
42,108
43,108
44,108
45,108
46,108
47,108
48,108
49,108
50,107
51,107
52,107
53,107
54,107
55,107
56,106
57,106
58,106
59,106
60,105
61,106
62,106
63,107
64,107
65,106
66,106
67,107
68,107
69,108
70,109
71,109
72,110
73,110
74,111
75,111
76,112
77,112
78,112
79,113
80,113
81,113
82,113
83,114
84,114
85,115
86,115
87,115
88,115
89,115
90,114
91,115
92,115
93,115
94,115
95,115
96,115
97,116
98,116
99,116
100,116
101,116
102,115
103,114
104,113
105,113
106,112
107,112
108,112
109,113
110,113
111,114
112,114
113,114
114,112
115,111
116,109
117,109
118,109
119,109
120,109
121,110
122,110
123,110
124,110
125,109
126,108
127,107
128,107
129,107
130,108
131,109
132,110
133,111
134,111
135,110
136,110
137,111
138,113
139,114
140,116
141,117
142,118
143,120
144,122
145,125
146,127
147,128
148,128
149,128
150,129
151,130
152,131
153,131
154,132
155,132
156,133
157,133
158,133
159,133
160,133
161,133
162,133
163,134
164,134
165,134
166,134
167,134
168,134
169,134
170,133
171,134
172,134
173,134
174,134
175,135
176,134
177,134
178,134
179,134
180,134
181,134
182,134
183,134
184,135
185,135
186,136
187,136
188,137
189,137
190,138
191,138
192,138
193,138
194,140
195,141
196,141
197,141
198,141
199,142
200,140
201,141
202,142
203,142
204,142
205,141
206,141
207,141
208,141
209,141
210,141
211,141
212,141
213,141
214,142
215,142
216,142
217,143
218,143
219,143
220,142
221,142
222,143
223,143
224,143
225,143
226,143
227,143
228,144
229,144
230,144
231,144
232,144
233,144
234,144
235,144
236,143
237,143
238,142
239,142
240,141
241,141
242,142
243,142
244,142
245,142
246,142
247,142
248,141
249,141
250,141
251,141
252,141
253,142
254,142
255,142
256,143
257,144
258,145
259,145
260,145
261,146
262,146
263,146
264,147
265,147
266,147
267,147
268,147
269,147
270,147
271,148
272,148
273,148
274,148
275,148
276,149
277,149
278,149
279,149
280,149
281,149
282,149
283,149
284,150
285,149
286,149
287,148
288,148
289,148
290,148
291,148
292,147
293,147
294,148
295,148
296,148
297,148
298,149
299,149
300,150
301,150
302,150
303,150
304,150
305,150
306,150
307,150
308,150
309,150
310,150
311,150
312,150
313,150
314,151
315,150
316,150
317,151
318,151
319,151
320,152
321,152
322,153
323,153
324,154
325,154
326,154
327,154
328,154
329,154
330,154
331,154
332,154
333,155
334,155
335,155
336,155
337,156
338,156
339,156
340,156
341,156
342,156
343,156
344,156
345,156
346,156
347,156
348,156
349,156
350,156
351,156
352,156
353,157
354,156
355,156
356,156
357,155
358,155
359,155
360,155
361,156
362,156
363,156
364,156
365,156
366,156
367,157
368,157
369,157
370,157
371,157
372,158
373,158
374,159
375,159
376,159
377,159
378,160
379,160
380,160
381,160
382,160
383,161
384,161
385,161
386,161
387,161
388,161
389,161
390,161
391,161
392,161
393,161
394,161
395,161
396,161
397,160
398,160
399,160
400,160
401,160
402,160
403,160
404,160
405,160
406,160
407,160
408,160
409,160
410,160
411,161
412,161
413,161
414,161
415,161
416,161
417,161
418,161
419,161
420,162
421,162
422,162
423,162
424,162
425,163
426,163
427,161
428,161
429,162
430,162
431,162
