second,fc
1,123
2,125
3,127
4,129
5,131
6,134
7,137
8,140
9,143
10,146
11,149
12,152
13,154
14,156
15,157
16,159
17,161
18,162
19,164
20,165
21,166
22,168
23,169
24,170
25,171
26,172
27,173
28,174
29,175
30,175
