second,fc
1,99
2,101
3,103
4,105
5,106
6,108
7,109
8,110
9,111
10,112
11,112
12,113
13,113
14,113
15,112
16,113
17,113
18,115
19,116
20,117
21,117
22,117
23,117
24,117
25,117
26,118
27,118
28,119
29,119
30,120
31,120
32,121
33,121
34,122
35,122
36,122
37,122
38,122
39,123
40,123
41,124
42,124
43,125
44,125
45,125
46,125
47,125
48,125
49,125
50,125
51,125
52,125
53,125
54,125
55,125
56,125
57,125
58,124
59,124
60,124
61,124
62,125
63,126
64,127
65,127
66,128
67,128
68,129
69,129
70,130
71,131
72,131
73,131
74,132
75,132
76,132
77,131
78,131
79,130
80,130
81,130
82,129
83,129
84,129
85,129
86,129
87,129
88,129
89,129
90,129
91,130
92,131
93,131
94,131
95,131
96,131
97,131
98,130
99,130
100,129
101,128
102,129
103,129
104,129
105,130
106,130
107,130
108,131
109,131
110,132
111,133
112,133
113,133
114,134
115,134
116,134
117,134
118,134
119,133
120,133
121,133
122,133
123,133
124,133
125,130
126,130
127,131
128,131
129,132
130,133
131,133
132,134
133,135
134,136
135,136
136,136
137,136
138,136
139,136
140,136
141,135
142,135
143,134
144,134
145,133
146,133
147,134
148,134
149,134
150,135
151,136
152,137
153,138
154,139
155,140
156,140
157,140
158,140
159,140
160,140
161,139
162,139
163,138
164,138
165,138
166,138
167,138
168,138
169,139
170,139
171,139
172,140
173,140
174,138
175,139
176,140
177,140
178,141
179,141
180,140
181,140
182,139
183,138
184,137
185,137
186,137
187,137
188,137
189,137
190,138
191,138
192,139
193,140
194,141
195,141
196,141
197,142
198,142
199,142
200,141
201,141
202,140
203,139
204,138
205,138
206,138
207,138
208,138
209,139
210,139
211,139
212,140
213,141
214,142
215,142
216,143
217,143
218,143
219,143
220,143
221,142
222,142
223,142
224,142
225,142
226,142
227,142
228,142
229,142
230,142
231,143
232,143
233,144
234,144
235,145
236,145
237,144
238,144
239,144
240,143
241,142
242,142
243,142
244,142
245,140
246,140
247,141
248,142
249,142
250,143
251,144
252,144
253,145
254,145
255,146
256,146
257,146
258,146
259,146
260,146
261,146
262,145
263,145
264,145
265,145
266,145
267,145
268,145
269,145
270,145
271,145
272,145
273,145
274,145
275,145
276,145
277,145
278,144
279,144
280,144
281,144
282,143
283,143
284,143
285,143
286,144
287,144
288,145
289,145
290,146
291,147
292,148
293,149
294,149
295,150
296,150
297,150
298,150
299,149
300,149
301,149
302,149
303,149
304,148
305,148
306,148
307,148
308,149
309,149
310,149
311,149
312,150
313,150
314,150
315,151
316,151
317,151
318,151
319,150
320,150
321,150
322,150
323,149
324,149
325,149
326,149
327,149
328,149
329,149
330,149
331,148
332,149
333,149
334,149
335,149
336,149
337,149
338,149
339,149
340,149
341,149
342,149
343,148
344,147
345,147
346,147
347,146
348,146
349,146
350,146
351,146
352,147
353,147
354,147
355,147
356,147
357,147
358,147
359,146
360,146
361,146
362,146
363,145
364,145
365,145
366,144
367,144
368,145
369,145
370,145
371,146
372,146
373,147
374,147
375,148
376,148
377,148
378,148
379,148
380,148
381,148
382,148
383,147
384,147
385,147
386,148
387,148
388,149
389,149
390,150
391,150
392,150
393,151
394,151
395,152
396,152
397,151
398,151
399,151
400,150
401,150
402,150
403,149
404,149
405,149
406,149
407,148
408,149
409,149
410,149
411,149
412,150
413,150
414,151
415,152
416,152
417,152
418,152
419,152
420,152
421,152
422,152
423,152
424,152
425,152
426,152
427,152
428,152
429,153
430,153
431,154
432,154
433,154
434,155
435,155
436,155
437,154
438,154
439,155
440,154
441,154
442,154
443,154
444,154
445,153
446,154
447,154
448,154
449,154
450,154
451,154
452,154
453,154
454,154
455,154
456,154
457,154
458,153
459,153
460,154
461,153
462,152
463,152
464,152
465,152
466,152
467,152
468,153
469,153
470,153
471,154
472,154
473,154
474,154
475,154
476,154
477,153
478,153
479,153
480,153
481,153
482,152
483,153
484,153
485,153
486,152
487,153
488,153
489,153
490,153
491,154
492,154
493,154
494,154
495,154
496,154
497,154
498,155
499,155
500,154
501,154
502,154
503,154
504,154
505,154
506,154
507,154
508,154
509,154
510,154
511,155
512,155
513,155
514,155
515,154
516,154
517,154
518,154
519,154
520,154
521,154
522,154
523,154
524,153
525,153
526,153
527,153
528,153
529,153
530,153
531,153
532,153
533,153
534,153
535,153
536,153
537,153
538,152
539,153
540,153
541,152
542,152
543,153
544,153
545,154
546,154
547,154
548,155
549,155
550,155
551,156
552,156
553,156
554,156
555,156
556,156
557,156
558,156
559,156
560,156
561,156
562,156
563,156
564,155
565,154
566,154
567,153
568,153
569,153
570,153
571,153
572,153
573,153
574,152
575,152
576,152
577,152
578,152
579,152
580,152
581,152
582,151
583,151
584,150
585,150
586,150
587,151
588,152
589,154
590,154
591,155
592,155
593,155
594,155
595,155
596,155
597,154
598,154
599,155
600,155
601,155
602,155
603,155
604,155
605,155
606,154
607,154
608,154
609,154
610,154
611,154
612,154
613,154
614,153
615,153
616,153
617,153
618,153
619,153
620,153
621,153
622,153
623,153
624,152
625,153
626,153
627,153
628,154
629,155
630,155
631,155
632,155
633,155
634,156
635,156
636,156
637,156
638,156
639,156
640,156
641,156
642,156
643,155
644,154
645,154
646,153
647,153
648,153
649,153
650,153
651,153
652,153
653,152
654,153
655,152
656,152
657,152
658,152
659,153
660,153
661,154
662,154
663,155
664,155
665,155
666,156
667,156
668,157
669,158
670,158
671,158
672,158
673,158
674,158
675,158
676,157
677,157
678,158
679,158
680,158
681,158
682,158
683,158
684,158
685,158
686,159
687,159
688,159
689,159
690,159
691,159
692,159
693,158
694,158
695,158
696,158
697,158
698,158
699,158
700,159
701,159
702,159
703,159
704,159
705,159
706,159
707,160
708,160
709,160
710,159
711,160
712,160
713,159
714,159
715,160
716,159
717,159
718,159
719,158
720,158
721,158
722,158
723,158
724,158
725,159
726,159
727,159
728,160
729,160
730,159
731,160
732,160
733,159
734,160
735,160
736,160
737,160
738,160
739,160
740,160
741,160
742,160
743,160
744,160
745,160
746,160
747,160
748,160
749,160
750,160
751,160
752,160
753,160
754,160
755,160
756,160
757,160
758,160
759,160
760,160
761,160
762,160
763,161
764,161
765,161
766,162
767,162
768,162
769,162
770,162
771,162
772,162
773,162
774,162
775,162
776,162
777,162
778,162
779,162
780,162
781,162
782,162
783,162
784,161
785,161
786,161
787,161
788,161
789,161
790,160
791,160
792,160
793,160
794,160
795,160
796,160
797,160
798,161
799,161
800,161
801,161
802,161
803,162
804,162
805,162
806,162
807,162
808,162
809,162
810,162
811,162
812,163
813,163
814,163
815,163
816,163
817,163
818,163
819,163
820,163
821,163
822,163
823,163
824,163
825,163
826,163
827,163
828,163
829,163
830,163
831,164
832,164
833,164
834,164
835,163
836,163
837,163
838,163
839,163
840,163
841,163
842,163
843,162
844,162
845,162
846,162
847,162
848,161
849,161
850,161
851,161
852,162
853,162
854,162
855,162
856,162
857,162
858,162
859,162
860,162
861,162
862,162
863,162
864,163
865,163
866,163
867,163
868,163
869,163
870,163
871,163
872,163
873,163
874,163
875,164
876,164
877,164
878,164
879,164
880,164
881,164
882,164
883,165
884,165
885,165
886,165
887,165
888,165
889,166
890,165
891,165
892,165
893,165
894,165
895,165
896,165
897,165
898,165
899,165
900,165
901,165
902,165
903,165
904,165
905,165
906,165
907,165
908,165
909,165
910,165
911,164
912,165
913,165
914,166
915,166
916,166
917,167
918,167
919,166
920,166
921,167
922,167
923,166
924,167
925,166
926,166
927,166
928,166
929,166
930,166
931,166
932,166
933,166
934,166
935,166
936,166
937,167
938,167
939,167
940,167
941,167
942,167
943,167
944,167
945,167
946,167
947,167
948,167
949,167
950,167
951,167
952,168
953,168
954,168
955,168
956,169
957,169
958,169
959,169
960,169
961,169
962,169
963,169
964,169
965,169
966,169
967,169
968,168
969,168
970,168
971,168
972,168
973,168
974,167
975,167
976,167
977,167
978,167
979,166
980,166
981,166
982,166
983,166
984,166
985,166
986,166
987,166
988,166
989,166
990,166
991,166
992,166
993,166
994,167
995,167
996,167
997,165
998,165
999,166
1000,166
1001,166
1002,167
1003,167
1004,168
1005,168
1006,168
1007,168
1008,168
1009,168
1010,169
1011,169
1012,168
1013,168
1014,168
1015,169
1016,169
1017,169
1018,169
1019,169
1020,169
1021,169
1022,169
1023,169
1024,169
1025,169
1026,169
1027,169
1028,170
1029,170
1030,170
1031,170
1032,170
1033,170
1034,170
1035,170
1036,171
1037,171
1038,171
1039,171
1040,171
1041,171
1042,170
1043,170
1044,170
1045,169
1046,169
1047,169
1048,169
1049,169
1050,168
1051,168
1052,168
1053,168
1054,168
1055,168
1056,167
1057,168
1058,168
1059,168
1060,168
1061,168
1062,168
1063,168
1064,169
1065,169
1066,169
1067,169
1068,169
1069,169
1070,170
1071,170
1072,170
1073,170
1074,170
1075,170
1076,170
1077,171
1078,171
1079,171
1080,171
1081,171
1082,172
1083,172
1084,172
1085,172
1086,172
1087,172
1088,172
1089,172
1090,172
1091,172
1092,172
1093,172
1094,172
1095,172
1096,172
1097,172
1098,172
1099,172
1100,172
1101,173
1102,173
1103,173
1104,173
1105,173
1106,173
1107,173
1108,173
1109,173
1110,172
1111,172
1112,172
1113,172
1114,172
1115,172
1116,172
1117,172
1118,172
1119,172
1120,172
1121,172
1122,172
1123,172
1124,172
1125,172
1126,171
1127,171
1128,169
1129,170
1130,170
1131,170
1132,170
1133,171
1134,171
1135,172
1136,172
1137,172
1138,172
1139,172
1140,173
1141,173
1142,173
1143,174
1144,174
1145,174
1146,174
1147,174
1148,174
1149,174
1150,174
1151,174
1152,174
1153,174
1154,174
1155,174
1156,174
1157,174
1158,174
1159,175
1160,175
1161,175
1162,175
1163,174
1164,174
1165,174
1166,174
1167,174
1168,174
1169,174
1170,174
1171,174
1172,174
1173,174
1174,174
1175,175
1176,175
1177,175
1178,175
1179,174
1180,174
1181,174
1182,174
1183,174
1184,174
1185,173
1186,173
1187,173
1188,174
1189,174
1190,174
1191,174
1192,174
1193,174
1194,174
1195,174
1196,175
1197,175
1198,175
1199,175
1200,175
1201,175
1202,175
1203,175
1204,175
1205,175
1206,175
1207,176
1208,176
1209,176
1210,176
1211,176
1212,176
1213,176
1214,176
1215,176
1216,176
1217,176
1218,177
1219,177
1220,177
1221,177
1222,177
1223,178
1224,178
1225,178
1226,178
1227,178
1228,178
1229,179
1230,179
1231,179
1232,179
1233,179
1234,179
1235,179
1236,179
