second,fc
278,166
279,166
280,167
281,167
282,167
283,166
284,166
285,165
286,165
287,164
288,164
289,163
290,162
291,161
292,160
293,159
294,158
295,157
296,156
297,155
298,154
299,153
300,154
301,155
302,156
303,156
304,157
305,158
306,159
307,159
308,160
309,160
310,160
311,160
312,160
313,160
314,161
315,161
316,161
317,161
318,162
319,162
320,162
321,162
322,162
323,162
324,162
325,162
326,162
327,163
328,163
329,163
330,164
331,164
332,164
333,165
334,165
335,165
336,165
337,166
338,166
339,167
340,167
341,168
342,168
343,169
344,169
345,170
346,170
347,170
348,170
349,170
350,170
351,170
352,170
353,170
354,170
355,171
356,170
357,170
358,170
359,170
360,170
361,169
362,169
363,169
364,169
365,169
366,170
367,170
368,170
369,170
370,170
371,171
372,171
373,170
374,170
375,170
376,170
377,169
378,169
379,169
380,169
381,169
382,169
383,170
384,170
385,171
386,171
387,172
388,172
389,172
390,173
391,173
392,173
393,173
394,173
395,173
396,173
397,174
398,174
399,174
400,174
401,175
402,175
403,175
404,175
405,175
406,175
407,175
408,175
409,175
410,175
411,174
412,173
413,173
414,173
415,171
416,171
417,169
418,169
419,168
420,168
421,168
422,168
423,168
424,168
425,168
426,168
427,168
428,168
429,169
430,169
431,169
432,169
433,168
434,168
435,167
436,167
437,167
438,166
439,166
440,166
441,166
442,167
443,167
444,166
445,166
446,166
447,166
448,165
449,165
450,165
451,165
452,165
453,165
454,165
455,165
456,165
457,166
458,166
459,167
460,167
461,167
462,168
463,168
464,168
465,169
466,169
467,169
468,169
469,169
470,169
471,170
472,170
473,170
474,170
475,170
476,170
477,170
478,170
479,170
480,171
481,171
482,172
483,172
484,172
485,172
486,172
487,172
488,172
489,173
490,173
491,173
492,173
493,173
494,172
495,172
496,171
497,171
498,172
499,172
500,172
501,172
502,172
503,172
504,172
505,173
506,173
507,173
508,174
509,174
510,174
511,174
512,174
513,174
514,174
515,174
516,174
517,174
518,174
519,174
520,175
521,175
522,175
523,175
524,175
525,176
526,176
527,176
528,176
529,176
530,176
531,176
532,176
533,175
534,176
535,176
536,176
537,176
538,175
539,176
540,176
541,176
542,176
543,176
544,175
545,176
546,175
547,175
548,175
549,173
550,173
551,173
552,173
553,173
554,173
555,173
556,170
557,170
558,168
559,168
560,167
561,167
562,167
563,167
564,167
565,168
566,168
567,168
568,168
569,168
570,168
571,168
572,170
573,170
574,170
575,170
576,169
577,169
578,169
579,169
580,167
581,167
582,167
583,167
584,167
585,168
586,168
587,168
588,168
589,168
590,169
591,169
592,169
593,169
594,170
595,171
596,171
597,171
598,171
599,172
600,172
601,172
602,173
603,174
604,174
605,175
606,175
607,175
608,175
609,175
610,175
611,175
612,175
613,175
614,175
615,176
616,176
617,176
618,177
619,177
620,177
621,177
622,177
623,177
624,178
625,178
626,178
627,178
628,178
629,178
630,178
631,178
632,178
633,178
634,178
635,179
636,179
637,179
638,179
639,179
640,180
641,180
642,180
643,180
644,180
645,180
646,180
647,180
648,180
649,180
650,179
651,179
652,180
653,180
654,180
655,180
656,180
657,180
658,180
659,180
660,180
661,181
662,181
663,181
664,181
665,181
666,181
667,181
668,181
669,181
670,181
671,180
672,180
673,179
674,179
675,178
676,178
677,178
678,177
679,177
680,177
681,176
682,175
683,175
684,174
685,174
686,173
687,172
688,172
689,172
690,172
691,171
692,171
693,171
694,171
695,171
696,172
697,173
698,173
699,173
700,173
701,173
702,173
703,173
704,172
705,171
706,171
707,170
708,170
709,170
710,170
711,170
712,170
713,171
714,171
715,172
716,172
717,173
718,173
719,173
720,174
721,175
722,175
723,175
724,176
725,176
726,176
727,177
728,177
729,177
730,177
731,177
732,178
733,178
734,178
735,177
736,177
737,178
738,177
739,177
740,177
741,178
742,178
743,178
744,178
745,179
746,179
747,179
748,179
749,179
750,180
751,180
752,180
753,180
754,180
755,181
756,181
757,181
758,181
759,182
760,182
761,182
762,182
763,183
764,183
765,183
766,183
767,183
768,183
769,183
770,183
771,184
772,184
773,183
774,184
775,184
776,184
777,184
778,184
779,184
780,184
781,184
782,184
783,185
784,185
785,185
786,185
787,185
788,185
789,185
790,185
791,185
792,185
793,184
794,184
795,183
796,183
797,181
798,181
799,179
800,178
801,177
802,177
803,177
804,177
805,177
806,176
807,177
808,177
809,176
810,176
811,176
812,176
813,176
814,176
815,175
816,175
817,175
818,175
819,175
820,175
821,174
822,174
823,174
824,174
825,174
826,174
827,174
828,174
829,175
830,175
831,176
832,176
833,176
834,177
835,177
836,177
837,177
838,177
839,177
840,178
841,178
842,178
843,178
844,178
845,178
846,179
847,179
848,179
849,179
850,179
851,180
852,180
853,180
854,180
855,180
856,181
857,181
858,181
859,181
860,181
861,181
862,182
863,182
864,182
865,182
866,182
867,183
868,183
869,183
870,183
871,183
872,183
873,183
874,183
875,183
876,183
877,183
878,184
879,183
880,184
881,184
882,184
883,184
884,184
885,184
886,184
887,184
888,184
889,184
890,184
891,184
892,184
893,184
894,184
895,185
896,185
897,185
898,185
899,185
900,185
901,185
902,185
903,185
904,185
905,186
906,186
907,186
908,186
909,186
910,186
911,186
912,186
913,186
914,186
915,185
916,185
917,184
918,184
919,183
920,183
921,183
922,182
923,182
924,182
925,181
926,181
927,181
928,181
929,181
930,181
931,180
932,180
933,180
934,180
935,180
936,179
937,179
938,179
939,179
940,179
941,179
942,179
943,179
944,180
945,180
946,180
947,180
948,180
949,180
950,180
951,180
952,180
953,180
954,180
955,181
956,181
957,181
958,181
959,182
960,182
961,182
962,182
963,183
964,183
965,183
966,183
967,183
968,184
969,184
970,184
971,184
972,184
973,184
974,184
975,184
976,184
977,184
978,185
979,185
980,185
981,185
982,185
983,185
984,185
985,185
986,185
987,185
988,185
989,186
990,186
991,186
992,186
993,186
994,186
995,186
996,186
997,186
998,187
999,187
1000,187
1001,187
1002,187
1003,187
1004,187
1005,187
1006,187
1007,187
1008,187
1009,187
1010,187
1011,187
1012,187
1013,187
1014,187
1015,187
1016,187
1017,187
1018,187
1019,188
1020,188
1021,188
1022,188
1023,188
1024,189
1025,189
1026,189
1027,189
1028,188
1029,188
1030,188
1031,188
1032,187
1033,187
1034,187
1035,187
1036,187
1037,186
1038,186
1039,186
1040,186
1041,186
1042,186
1043,185
1044,185
1045,185
1046,184
1047,183
1048,182
1049,182
1050,181
1051,180
1052,180
1053,179
1054,180
1055,180
1056,181
1057,181
1058,181
1059,182
1060,182
1061,182
1062,182
1063,183
1064,183
1065,183
1066,183
1067,184
1068,184
1069,184
1070,184
1071,184
1072,185
1073,185
1074,185
1075,185
1076,185
1077,186
1078,186
1079,186
1080,186
1081,186
1082,187
1083,187
1084,187
1085,187
1086,187
1087,188
1088,188
1089,188
1090,188
1091,188
1092,188
1093,188
1094,188
1095,188
1096,188
1097,188
1098,188
1099,188
1100,189
1101,189
1102,189
1103,189
1104,189
1105,189
1106,189
1107,189
1108,189
1109,189
1110,190
1111,190
1112,190
1113,190
1114,190
1115,190
1116,190
1117,190
1118,190
1119,190
1120,190
1121,190
1122,190
1123,190
1124,190
1125,190
1126,190
1127,190
1128,190
1129,190
1130,190
1131,191
1132,190
1133,190
1134,190
1135,190
1136,190
1137,190
1138,189
1139,189
1140,189
1141,189
1142,188
1143,188
1144,187
1145,187
1146,186
1147,186
1148,186
1149,186
1150,185
1151,185
1152,185
1153,185
1154,185
1155,185
1156,185
1157,185
1158,185
1159,185
1160,185
1161,185
1162,185
1163,185
1164,185
1165,185
1166,185
1167,185
1168,185
1169,185
1170,185
1171,185
1172,185
1173,185
1174,186
1175,186
1176,184
1177,184
1178,184
1179,185
1180,185
1181,186
1182,186
1183,186
1184,187
1185,187
1186,187
1187,188
1188,188
1189,188
1190,189
1191,189
1192,189
1193,189
1194,189
1195,189
1196,189
1197,190
1198,190
1199,190
1200,190
1201,190
1202,191
1203,190
1204,190
1205,190
1206,188
1207,188
1208,189
1209,189
1210,190
1211,190
1212,190
1213,190
1214,190
1215,190
1216,190
1217,190
1218,190
1219,190
1220,190
1221,190
1222,190
1223,190
1224,190
1225,191
1226,190
1227,190
1228,190
1229,190
1230,190
1231,190
1232,190
1233,190
1234,190
1235,190
1236,190
1237,191
1238,191
1239,191
1240,190
1241,190
1242,190
1243,189
1244,189
1245,188
1246,188
1247,188
1248,188
1249,188
1250,188
1251,188
1252,188
1253,188
1254,188
1255,187
1256,187
1257,187
1258,187
1259,187
1260,186
1261,186
1262,186
1263,186
1264,185
1265,185
1266,185
1267,185
1268,185
1269,186
1270,186
1271,186
1272,186
1273,186
1274,186
1275,187
1276,187
1277,187
1278,187
1279,187
1280,187
1281,188
1282,188
1283,188
1284,188
1285,189
1286,189
1287,189
1288,189
1289,189
1290,189
1291,189
1292,189
1293,189
1294,189
1295,189
1296,189
1297,189
1298,189
1299,189
1300,189
1301,189
1302,189
1303,189
1304,190
1305,190
1306,190
1307,190
1308,190
1309,190
1310,190
1311,190
1312,191
1313,190
1314,190
1315,191
1316,191
1317,192
1318,192
1319,192
1320,191
1321,191
1322,191
1323,191
1324,190
1325,190
1326,190
1327,190
1328,190
1329,190
1330,190
1331,190
1332,190
1333,190
1334,190
1335,190
1336,190
1337,190
1338,190
1339,190
1340,190
1341,190
1342,190
1343,190
1344,190
1345,190
1346,190
1347,190
1348,190
1349,190
1350,187
1351,187
1352,188
1353,188
1354,188
1355,188
1356,187
1357,187
1358,187
1359,187
1360,187
1361,187
1362,187
1363,187
1364,187
1365,187
1366,186
1367,186
1368,186
1369,186
1370,186
1371,187
1372,187
1373,187
1374,187
1375,188
1376,188
1377,188
1378,188
1379,188
1380,188
1381,188
1382,188
1383,189
1384,188
1385,189
1386,189
1387,189
1388,189
1389,189
1390,190
1391,190
1392,190
1393,190
1394,190
1395,190
1396,190
