second,fc
1,99
2,102
3,105
4,107
5,109
6,109
7,107
8,107
9,108
10,109
11,111
12,112
13,115
14,118
15,120
16,121
17,123
18,123
19,124
20,124
21,126
22,126
23,126
24,127
25,128
26,129
27,130
28,131
29,132
30,134
31,134
32,134
33,135
34,136
35,137
36,138
37,138
38,139
39,140
40,141
41,142
42,143
43,143
44,144
45,145
46,145
47,146
48,147
49,148
50,148
51,148
52,148
53,149
54,149
55,149
56,149
57,149
58,148
59,149
60,149
61,149
62,149
63,150
64,150
65,150
66,150
67,151
68,151
69,152
70,152
71,152
72,153
73,154
74,153
75,153
76,153
77,153
78,153
79,153
80,153
81,153
82,153
83,153
84,153
85,152
86,152
87,152
88,152
89,152
90,152
91,152
92,152
93,152
94,153
95,153
96,153
97,153
98,153
99,153
100,154
101,154
102,154
103,153
104,154
105,154
106,154
107,154
108,154
109,154
110,154
111,153
112,153
113,154
114,153
115,153
116,153
117,153
118,153
119,154
120,154
121,154
122,154
123,154
124,155
125,155
126,155
127,156
128,156
129,156
130,156
131,156
132,156
133,155
134,154
135,154
136,153
137,152
138,152
139,150
140,148
141,146
142,145
143,144
144,144
145,143
146,143
147,143
148,144
149,144
150,145
151,146
152,146
153,145
154,143
155,142
156,141
157,140
158,139
159,139
160,139
161,139
162,139
163,139
164,138
165,136
166,135
167,134
168,133
169,133
170,134
171,136
172,138
173,140
174,142
175,144
176,145
177,146
178,147
179,147
180,147
181,147
182,147
183,146
184,146
185,146
186,146
187,147
188,147
189,148
190,148
191,148
192,148
193,148
194,148
195,148
196,147
197,147
198,147
199,147
200,147
201,147
202,148
203,148
204,149
205,149
206,150
207,150
208,150
209,151
210,151
211,151
212,152
213,152
214,151
215,152
216,152
217,152
218,152
219,152
220,152
221,152
222,151
223,151
224,151
225,151
226,151
227,151
228,151
229,151
230,152
231,152
232,152
233,153
234,153
235,153
236,154
237,154
238,155
239,155
240,156
241,156
242,155
243,156
244,156
245,155
246,155
247,156
248,155
249,155
250,155
251,155
252,155
253,154
254,155
255,155
256,155
257,155
258,155
259,154
260,155
261,155
262,154
263,154
264,155
265,155
266,155
267,156
268,156
269,156
270,157
271,157
272,157
273,157
274,156
275,157
276,156
277,156
278,155
279,155
280,154
281,153
282,153
283,152
284,151
285,151
286,152
287,152
288,152
289,151
290,151
291,151
292,151
293,151
294,150
295,150
296,150
297,150
298,150
299,149
300,147
301,146
302,145
303,144
304,143
305,142
306,142
307,142
308,143
309,143
310,143
311,143
312,143
313,143
314,145
315,145
316,145
317,146
318,146
319,146
320,146
321,145
322,146
323,146
324,146
325,147
326,147
327,147
328,148
329,148
330,149
331,149
332,149
333,150
334,150
335,150
336,150
337,150
338,150
339,151
340,151
341,151
342,151
343,151
344,151
345,151
346,151
347,151
348,152
349,152
350,153
351,153
352,153
353,154
354,155
355,155
356,155
357,156
358,157
359,157
360,158
361,158
362,159
363,159
364,158
365,158
366,158
367,159
368,159
369,158
370,159
371,159
372,159
373,158
374,158
375,158
376,158
377,158
378,158
379,158
380,158
381,158
382,158
383,158
384,157
385,157
386,156
387,156
388,155
389,155
390,154
391,154
392,155
393,154
394,154
395,155
396,155
397,155
398,155
399,156
400,156
401,157
402,158
403,158
404,158
405,158
406,159
407,160
408,160
409,161
410,161
411,161
412,162
413,162
414,163
415,163
416,163
417,163
418,163
419,164
420,164
421,163
422,162
423,161
424,160
425,160
426,159
427,159
428,159
429,158
430,158
431,157
432,155
433,154
434,153
435,151
436,151
437,150
438,150
439,149
440,148
441,147
442,146
443,145
444,145
445,145
446,145
447,145
448,144
449,144
450,143
451,143
452,143
453,144
454,144
455,144
456,145
457,146
458,147
459,148
460,148
461,149
462,150
463,150
464,151
465,151
466,151
467,151
468,151
469,150
470,150
471,150
472,150
473,151
474,151
475,152
476,151
477,152
478,153
479,153
480,154
481,155
482,155
483,155
484,156
485,156
486,156
487,157
488,157
489,157
490,158
491,158
492,159
493,158
494,159
495,159
496,160
497,159
498,159
499,160
500,160
501,160
502,159
503,160
504,160
505,160
506,160
507,161
508,162
509,162
510,162
511,161
512,161
513,161
514,160
515,159
516,159
517,159
518,159
519,158
520,159
521,159
522,159
523,159
524,159
525,160
526,160
527,160
528,160
529,161
530,161
531,161
532,161
533,160
534,160
535,161
536,161
537,161
538,161
539,161
540,161
541,161
542,161
543,161
544,161
545,161
546,160
547,161
548,160
549,160
550,160
551,160
552,160
553,158
554,158
555,157
556,158
557,158
558,158
559,158
560,157
561,157
562,157
563,157
564,157
565,156
566,156
567,156
568,156
569,155
570,154
571,154
572,153
573,152
574,152
575,152
576,151
577,151
578,150
579,150
580,150
581,149
582,149
583,150
584,150
585,149
586,149
587,149
588,148
589,149
590,149
591,149
592,150
593,151
594,151
595,151
596,151
597,152
598,152
599,153
600,153
601,153
602,154
603,154
604,154
605,155
606,155
607,155
608,155
609,157
610,157
611,157
612,158
613,158
614,158
615,159
616,159
617,158
618,159
619,159
620,159
621,159
622,160
623,160
624,160
625,160
626,160
627,162
628,162
629,162
630,163
631,163
632,164
633,164
634,164
635,165
636,165
637,167
638,167
639,167
640,167
641,167
642,167
643,168
644,168
645,169
646,168
647,168
648,168
649,168
650,168
651,168
652,169
653,169
654,169
655,169
656,169
657,169
658,169
659,169
660,170
661,170
662,170
663,170
664,170
665,170
666,169
667,169
668,169
669,169
670,170
671,170
672,171
673,171
674,171
675,171
676,171
677,171
678,169
679,169
680,168
681,168
682,166
683,166
684,166
685,166
686,166
687,166
688,166
689,165
690,164
691,164
692,163
693,163
694,163
695,162
696,161
697,161
698,159
699,159
700,158
701,158
702,156
703,155
704,155
705,155
706,155
707,156
708,156
709,156
710,156
711,156
712,156
713,157
714,157
715,157
716,158
717,158
718,158
719,158
720,159
721,159
722,159
723,159
724,160
725,160
726,160
727,160
728,161
729,162
730,162
731,163
732,163
733,164
734,165
735,166
736,166
737,166
738,166
739,166
740,166
741,166
742,167
743,167
744,167
745,167
746,167
747,167
748,167
749,167
750,167
751,167
752,167
753,167
754,167
755,167
756,167
757,167
758,168
759,168
760,168
761,168
762,168
763,168
764,168
765,168
766,169
767,168
768,168
769,169
770,169
771,169
772,169
773,170
774,171
775,171
776,173
777,173
778,174
779,174
780,174
781,174
782,174
783,174
784,174
785,174
786,174
787,174
788,174
789,173
790,173
791,173
792,173
793,173
794,173
795,173
796,172
797,172
798,172
799,172
800,172
801,171
802,169
803,169
804,168
805,168
806,168
807,168
808,168
809,168
810,168
811,167
812,167
813,167
814,167
815,167
816,167
817,167
818,166
819,165
820,165
821,165
822,165
823,163
824,163
825,162
826,161
827,161
828,161
829,161
830,161
831,161
832,162
833,162
834,162
835,162
836,161
837,161
838,161
839,161
840,161
841,161
842,162
843,162
844,162
845,163
846,163
847,164
848,165
849,166
850,166
851,167
852,167
853,167
854,167
855,168
856,168
857,169
858,169
859,169
860,169
861,169
862,169
863,170
864,171
865,172
866,172
867,172
868,172
869,173
870,173
871,173
872,173
873,173
874,173
875,173
876,173
877,172
878,172
879,171
880,171
881,170
882,170
883,170
884,169
885,169
886,169
887,169
888,168
889,168
890,167
891,167
892,166
893,166
894,166
895,166
896,165
897,166
898,166
899,166
900,167
901,167
902,168
903,169
904,170
905,171
906,171
907,171
908,172
909,172
910,173
911,174
912,174
913,175
914,175
915,175
916,176
917,176
918,176
919,176
920,176
921,176
922,175
923,174
924,174
925,174
926,173
927,172
928,171
929,171
930,171
931,170
932,169
933,169
934,169
935,168
936,168
937,168
938,168
939,168
940,167
941,167
942,166
943,166
944,165
945,164
946,164
947,163
948,162
949,162
950,162
951,162
952,163
953,163
954,163
955,164
956,164
957,165
958,165
959,166
960,167
961,168
962,168
963,169
964,170
965,171
966,172
967,172
968,173
969,174
970,174
971,175
972,175
973,175
974,175
975,175
976,176
977,176
978,176
979,176
980,176
981,176
982,175
983,175
984,176
985,176
986,176
987,176
988,176
989,177
990,177
991,178
992,178
993,178
994,178
995,178
996,178
997,177
998,177
999,177
1000,178
1001,178
1002,178
1003,179
1004,179
1005,179
1006,180
1007,180
1008,180
1009,181
1010,181
1011,181
1012,182
1013,182
1014,182
1015,183
1016,183
1017,184
1018,184
1019,184
1020,184
1021,184
1022,184
1023,184
1024,184
1025,184
1026,184
1027,184
1028,184
1029,184
1030,184
1031,184
1032,184
1033,184
1034,183
1035,183
1036,182
1037,182
1038,182
1039,181
1040,181
1041,180
1042,179
1043,178
1044,177
1045,176
1046,176
1047,175
1048,174
1049,174
1050,173
1051,173
1052,173
1053,173
1054,173
1055,173
1056,173
1057,174
1058,174
1059,174
1060,173
1061,173
1062,174
1063,174
1064,174
1065,174
1066,173
1067,173
1068,173
1069,173
1070,173
1071,173
1072,174
1073,174
1074,174
1075,174
1076,175
1077,176
1078,176
1079,177
1080,177
1081,177
1082,177
1083,178
1084,178
1085,178
1086,179
1087,179
1088,179
1089,180
1090,180
1091,180
1092,181
1093,181
1094,182
1095,182
1096,183
1097,183
1098,183
1099,184
1100,184
1101,184
1102,184
1103,184
1104,184
1105,184
1106,184
1107,184
1108,184
1109,184
1110,184
1111,185
1112,185
1113,185
1114,185
1115,186
1116,186
1117,187
1118,187
1119,188
1120,188
1121,188
1122,188
1123,189
1124,189
1125,189
1126,190
1127,190
1128,190
1129,190
1130,190
1131,190
1132,191
1133,191
1134,190
1135,190
1136,190
1137,190
1138,190
1139,189
1140,190
1141,190
1142,190
1143,190
1144,189
1145,189
1146,189
1147,188
1148,189
1149,188
1150,188
1151,188
1152,188
1153,188
1154,187
1155,187
1156,186
1157,186
1158,186
1159,185
1160,185
1161,185
1162,184
1163,184
1164,183
1165,182
1166,182
1167,181
1168,180
1169,180
1170,180
1171,179
1172,179
1173,179
1174,180
1175,180
1176,180
1177,179
1178,180
1179,180
1180,180
1181,180
1182,180
1183,181
1184,181
1185,181
1186,181
1187,181
1188,181
1189,181
1190,181
1191,181
1192,182
1193,182
1194,183
1195,183
1196,183
1197,183
1198,184
1199,184
1200,184
1201,185
1202,185
1203,185
1204,185
1205,185
1206,185
1207,185
1208,185
1209,185
1210,185
1211,185
1212,185
1213,185
1214,185
1215,185
1216,185
1217,186
1218,186
1219,186
1220,187
1221,187
1222,187
1223,187
1224,188
1225,188
1226,188
1227,189
1228,190
1229,190
1230,191
1231,191
1232,192
1233,192
1234,192
1235,192
1236,193
1237,193
1238,194
1239,193
1240,194
1241,194
1242,194
1243,194
1244,194
1245,194
1246,194
1247,194
1248,194
1249,194
1250,194
1251,193
1252,193
1253,193
1254,192
1255,192
1256,192
1257,191
1258,191
1259,190
1260,190
1261,189
1262,188
1263,188
1264,187
1265,186
1266,185
1267,185
1268,184
1269,183
1270,183
1271,183
1272,182
1273,182
1274,182
1275,181
1276,181
1277,181
1278,182
1279,182
1280,182
1281,182
1282,182
1283,182
1284,182
1285,182
1286,183
1287,183
1288,184
1289,184
1290,185
1291,185
1292,186
1293,186
1294,186
1295,186
1296,186
1297,186
1298,187
1299,186
1300,187
1301,187
1302,186
1303,186
1304,186
1305,187
1306,187
1307,187
1308,187
1309,188
1310,188
1311,188
1312,188
1313,189
1314,189
1315,190
1316,190
1317,190
1318,190
1319,190
1320,191
1321,191
1322,191
1323,192
1324,192
1325,192
1326,192
1327,192
1328,193
1329,193
1330,193
1331,193
1332,193
1333,194
1334,194
1335,194
1336,194
1337,195
1338,195
1339,195
1340,195
1341,195
1342,195
1343,195
1344,195
1345,195
1346,195
1347,196
1348,196
1349,196
1350,196
1351,196
1352,197
1353,197
1354,197
1355,197
1356,196
1357,196
1358,196
1359,196
1360,196
1361,196
1362,195
1363,195
1364,194
1365,194
1366,193
1367,193
1368,192
1369,191
1370,190
1371,188
1372,186
1373,183
1374,180
1375,179
1376,177
1377,176
1378,177
1379,178
1380,178
1381,179
1382,180
1383,180
1384,181
1385,182
1386,183
1387,183
1388,184
1389,184
1390,185
1391,185
1392,185
1393,186
1394,187
1395,187
1396,187
1397,187
1398,188
1399,189
1400,189
1401,190
1402,190
1403,191
1404,191
1405,191
1406,191
1407,192
1408,192
1409,192
1410,193
1411,193
1412,193
1413,193
1414,193
1415,193
1416,195
1417,195
1418,195
1419,195
1420,195
1421,195
1422,195
1423,195
1424,196
1425,196
1426,196
1427,196
1428,196
1429,196
1430,197
1431,196
1432,196
1433,196
1434,196
1435,197
1436,197
1437,197
1438,197
1439,198
1440,198
1441,198
1442,198
1443,198
1444,199
1445,199
1446,200
1447,200
1448,200
1449,200
1450,200
1451,200
1452,200
1453,199
1454,199
1455,199
1456,199
1457,199
1458,198
1459,198
1460,198
1461,198
1462,197
1463,197
1464,197
1465,196
1466,196
1467,196
1468,196
1469,195
1470,195
1471,195
1472,195
1473,194
1474,193
1475,193
1476,193
1477,193
1478,192
1479,192
1480,191
1481,191
1482,191
1483,190
1484,190
1485,190
1486,190
1487,190
1488,190
1489,190
1490,190
1491,191
1492,191
1493,192
1494,192
1495,192
1496,193
1497,193
1498,194
1499,195
1500,195
1501,196
1502,196
1503,196
1504,197
1505,198
1506,198
1507,198
1508,198
1509,199
1510,199
1511,199
1512,199
1513,200
1514,200
1515,200
1516,200
1517,200
1518,200
1519,200
1520,200
