second,fc
266,119
267,120
268,120
269,120
270,120
271,121
272,122
273,122
274,123
275,123
276,123
277,123
278,124
279,124
280,123
281,123
282,123
283,123
284,123
285,124
286,125
287,126
288,127
289,128
290,128
291,129
292,130
293,130
294,131
295,132
296,133
297,133
298,134
299,134
300,135
301,134
302,132
303,131
304,130
305,129
306,128
307,128
308,127
309,127
310,127
311,127
312,128
313,127
314,127
315,128
316,128
317,128
318,128
319,128
320,130
321,130
322,130
323,130
324,131
325,131
326,131
327,132
328,133
329,133
330,134
331,135
332,136
333,137
334,137
335,138
336,139
337,139
338,139
339,140
340,140
341,141
342,141
343,141
344,141
345,141
346,141
347,141
348,141
349,141
350,141
351,142
352,143
353,143
354,143
355,144
356,144
357,145
358,145
359,145
360,145
361,145
362,145
363,146
364,146
365,146
366,146
367,145
368,145
369,145
370,145
371,145
372,144
373,144
374,145
375,145
376,146
377,146
378,146
379,146
380,146
381,145
382,145
383,145
384,145
385,144
386,145
387,145
388,144
389,145
390,144
391,144
392,144
393,144
394,144
395,144
396,143
397,144
398,144
399,144
400,145
401,145
402,146
403,146
404,146
405,146
406,146
407,146
408,146
409,147
410,147
411,148
412,148
413,148
414,149
415,150
416,151
417,152
418,153
419,154
420,155
421,156
422,157
423,157
424,158
425,158
426,158
427,159
428,159
429,159
430,159
431,159
432,159
433,159
434,159
435,159
436,159
437,159
438,159
439,159
440,159
441,159
442,160
443,160
444,160
445,160
446,160
447,160
448,161
449,161
450,161
451,161
452,162
453,162
454,162
455,162
456,163
457,163
458,163
459,162
460,162
461,162
462,162
463,162
464,162
465,162
466,162
467,162
468,162
469,162
470,162
471,162
472,162
473,162
474,162
475,162
476,163
477,163
478,163
479,163
480,164
481,164
482,164
483,164
484,164
485,165
486,165
487,165
488,165
489,165
490,166
491,166
492,166
493,166
494,167
495,167
496,167
497,167
498,168
499,168
500,168
501,168
502,169
503,169
504,169
505,169
506,169
507,169
508,169
509,169
510,169
511,169
512,169
513,169
514,169
515,169
516,169
517,169
518,170
519,170
520,170
521,170
522,169
523,169
524,169
525,169
526,169
527,168
528,168
529,168
530,168
531,169
532,169
533,169
534,169
535,169
536,170
537,170
538,171
539,171
540,171
541,171
542,172
543,172
544,172
545,172
546,172
547,173
548,173
549,173
550,173
551,173
552,173
553,173
554,173
555,173
556,173
557,173
558,173
559,173
560,173
561,172
562,172
563,172
564,172
565,173
566,173
567,173
568,173
569,174
570,174
571,174
572,174
573,174
574,173
575,173
576,173
577,173
578,173
579,173
580,173
581,173
582,173
583,173
584,173
585,173
586,173
587,173
588,173
589,173
590,173
591,174
592,174
593,174
594,174
595,175
596,175
597,176
598,176
599,176
600,176
601,177
602,177
603,177
604,177
605,178
606,178
607,178
608,178
609,178
610,178
611,178
612,179
613,179
614,179
615,179
616,179
617,179
618,180
619,180
620,180
621,180
622,180
623,180
624,180
625,180
626,180
627,180
628,180
629,181
630,181
631,181
632,181
633,181
634,181
635,181
636,181
637,182
638,182
639,182
640,182
641,182
642,182
643,182
644,182
645,182
646,183
647,183
648,183
649,183
650,183
651,183
652,183
653,183
654,183
655,183
656,183
657,183
658,183
659,183
660,183
661,183
662,183
663,183
664,183
665,184
666,184
667,184
668,184
669,184
670,184
671,184
672,185
673,184
674,184
675,184
676,184
677,184
678,184
679,184
680,185
681,185
682,185
683,185
684,184
685,185
686,185
687,184
688,185
689,184
690,185
691,185
692,185
693,185
694,184
695,184
696,184
697,185
698,184
699,184
700,185
701,185
702,185
703,184
704,185
705,185
706,185
707,185
708,185
709,186
710,186
711,186
712,186
713,187
714,187
715,187
716,187
717,187
718,187
719,187
720,188
721,188
722,188
723,188
724,188
725,188
726,188
727,188
728,188
729,188
730,188
731,188
732,188
733,189
734,188
735,189
736,189
737,189
738,189
739,189
740,189
741,189
742,189
743,189
744,189
745,189
746,189
747,189
748,189
749,189
750,189
751,189
752,189
753,190
754,189
755,189
756,189
757,189
758,189
759,189
760,189
761,190
762,189
763,189
764,190
765,190
766,190
767,190
768,190
769,191
770,190
771,191
772,191
773,190
774,190
775,190
776,191
777,191
778,191
779,191
780,191
781,191
782,191
783,191
784,191
785,191
786,192
787,191
788,191
789,192
790,192
791,192
792,192
793,192
794,192
795,192
796,192
797,192
798,192
799,192
800,192
801,192
802,192
803,192
804,192
805,192
806,192
807,192
808,192
809,192
810,192
811,192
812,192
813,192
