second,fc
312,119
313,119
314,118
315,118
316,118
317,117
318,117
319,117
320,117
321,118
322,119
323,120
324,121
325,123
326,125
327,126
328,126
329,128
330,129
331,131
332,132
333,132
334,132
335,134
336,134
337,135
338,135
339,135
340,135
341,135
342,135
343,135
344,135
345,136
346,136
347,136
348,136
349,135
350,136
351,136
352,137
353,139
354,137
355,137
356,137
357,137
358,137
359,137
360,138
361,138
362,139
363,140
364,140
365,140
366,139
367,137
368,137
369,136
370,136
371,137
372,137
373,137
374,137
375,137
376,138
377,139
378,139
379,140
380,142
381,142
382,143
383,143
384,144
385,144
386,144
387,144
388,144
389,144
390,144
391,144
392,144
393,144
394,143
395,143
396,143
397,143
398,143
399,143
400,143
401,143
402,143
403,143
404,144
405,145
406,145
407,145
408,145
409,146
410,145
411,146
412,146
413,146
414,146
415,146
416,146
417,146
418,146
419,145
420,145
421,144
422,142
423,142
424,141
425,140
426,138
427,138
428,137
429,137
430,136
431,136
432,135
433,135
434,134
435,134
436,134
437,134
438,134
439,134
440,134
441,133
442,132
443,131
444,131
445,130
446,130
447,130
448,130
449,129
450,128
451,127
452,127
453,127
454,127
455,127
456,128
457,129
458,132
459,132
460,134
461,135
462,136
463,137
464,138
465,139
466,139
467,140
468,140
469,141
470,142
471,143
472,144
473,146
474,146
475,147
476,148
477,150
478,150
479,150
480,150
481,150
482,150
483,150
484,150
485,150
486,150
487,150
488,150
489,150
490,150
491,150
492,150
493,151
494,151
495,151
496,151
497,151
498,150
499,150
500,150
501,149
502,149
503,149
504,149
505,149
506,149
507,150
508,150
509,151
510,151
511,151
512,151
513,152
514,153
515,154
516,155
517,155
518,156
519,156
520,156
521,156
522,156
523,155
524,155
525,155
526,155
527,155
528,155
529,155
530,155
531,155
532,155
533,155
534,155
535,154
536,155
537,155
538,155
539,155
540,156
541,157
542,158
543,159
544,157
545,158
546,158
547,158
548,158
549,159
550,159
551,158
552,157
553,156
554,154
555,153
556,152
557,151
558,150
559,148
560,148
561,146
562,146
563,145
564,144
565,144
566,144
567,144
568,144
569,144
570,144
571,143
572,143
573,142
574,142
575,142
576,140
577,140
578,141
579,142
580,142
581,141
582,141
583,140
584,139
585,137
586,136
587,135
588,135
589,134
590,134
591,135
592,136
593,137
594,138
595,139
596,141
597,142
598,143
599,143
600,145
601,146
602,147
603,147
604,147
605,147
606,147
607,147
608,146
609,147
610,148
611,149
612,149
613,150
614,150
615,150
616,150
617,151
618,151
619,152
620,151
621,151
622,151
623,151
624,151
625,151
626,151
627,152
628,151
629,152
630,152
631,152
632,153
633,154
634,154
635,154
636,154
637,155
638,155
639,154
640,153
641,153
642,153
643,154
644,154
645,155
646,155
647,155
648,156
649,156
650,157
651,157
652,158
653,158
654,158
655,159
656,159
657,159
658,159
659,159
660,160
661,160
662,160
663,160
664,160
665,161
666,161
667,161
668,160
669,160
670,160
671,160
672,160
673,160
674,160
675,160
676,160
677,160
678,160
679,160
680,160
681,160
682,159
683,159
684,158
685,158
686,157
687,157
688,156
689,156
690,156
691,155
692,155
693,154
694,154
695,153
696,153
697,151
698,150
699,149
700,148
701,147
702,146
703,145
704,145
705,145
706,146
707,146
708,147
709,146
710,146
711,146
712,146
713,146
714,146
715,147
716,147
717,148
718,148
719,149
720,150
721,150
722,151
723,152
724,152
725,153
726,153
727,154
728,155
729,155
730,156
731,156
732,156
733,157
734,158
735,158
736,159
737,159
738,159
739,159
740,159
741,159
742,160
743,160
744,160
745,160
746,160
747,160
748,160
749,160
750,160
751,160
752,160
753,159
754,159
755,159
756,159
757,160
758,160
759,160
760,160
761,161
762,161
763,162
764,162
765,162
766,162
767,163
768,163
769,164
770,164
771,164
772,165
773,165
774,165
775,166
776,166
777,166
778,166
779,166
780,167
781,167
782,167
783,168
784,168
785,168
786,169
787,169
788,168
789,168
790,167
791,167
792,167
793,167
794,167
795,166
796,166
797,166
798,166
799,165
800,165
801,165
802,165
803,164
804,164
805,163
806,163
807,162
808,161
809,161
810,161
811,161
812,161
813,161
814,158
815,158
816,159
817,159
818,159
819,159
820,159
821,159
822,158
823,158
824,156
825,156
826,155
827,154
828,154
829,154
830,154
831,152
832,151
833,150
834,149
835,149
836,147
837,147
838,147
839,147
840,148
841,148
842,150
843,150
844,153
845,155
846,155
847,156
848,156
849,156
850,157
851,157
852,157
853,157
854,157
855,157
856,157
857,158
858,159
859,159
860,159
861,160
862,160
863,160
864,161
865,161
866,161
867,162
868,162
869,163
870,163
871,163
872,164
873,165
874,165
875,165
876,165
877,165
878,165
879,165
880,164
881,164
882,164
883,163
884,162
885,162
886,161
887,162
888,162
889,162
890,162
891,163
892,163
893,163
894,164
895,165
896,165
897,165
898,166
899,166
900,167
901,168
902,168
903,169
904,169
905,170
906,171
907,171
908,172
909,172
910,172
911,172
912,172
913,172
914,172
915,172
916,171
917,171
918,171
919,171
920,171
921,171
922,171
923,170
924,170
925,170
926,170
927,169
928,168
929,167
930,167
931,166
932,163
933,163
934,162
935,160
936,160
937,159
938,159
939,158
940,157
941,157
942,157
943,156
944,155
945,155
946,155
947,155
948,155
949,153
950,153
951,151
952,151
953,149
954,149
955,148
956,148
957,147
958,148
959,149
960,149
961,151
962,152
963,154
964,156
965,157
966,158
967,158
968,159
969,160
970,160
971,161
972,161
973,162
974,162
975,163
976,163
977,164
978,164
979,165
980,165
981,165
982,165
983,166
984,166
985,166
986,166
987,166
988,168
989,168
990,169
991,169
992,170
993,170
994,170
995,170
996,171
997,171
998,171
999,172
1000,172
1001,173
1002,173
1003,173
1004,174
1005,174
1006,174
1007,175
1008,175
1009,175
1010,175
1011,176
1012,176
1013,176
1014,177
1015,177
1016,177
1017,177
1018,177
1019,177
1020,177
1021,177
1022,178
1023,178
1024,178
1025,178
1026,178
1027,178
1028,179
1029,179
1030,179
1031,180
1032,179
1033,180
1034,179
1035,179
1036,179
1037,178
1038,178
1039,178
1040,178
1041,177
1042,177
1043,174
1044,173
1045,173
1046,173
1047,172
1048,171
1049,170
1050,170
1051,169
1052,169
1053,168
1054,166
1055,166
1056,164
1057,163
1058,163
1059,161
1060,161
1061,160
1062,160
1063,161
1064,161
1065,161
1066,161
1067,161
1068,161
1069,161
1070,161
1071,161
1072,162
1073,163
1074,164
1075,165
1076,166
1077,167
1078,168
1079,169
1080,170
1081,170
1082,171
1083,171
1084,172
1085,172
1086,173
1087,173
1088,173
1089,174
1090,174
1091,174
1092,174
1093,175
1094,175
1095,175
1096,175
1097,175
1098,175
1099,175
1100,175
1101,176
1102,176
1103,176
1104,176
1105,176
1106,176
1107,177
1108,177
1109,177
1110,177
1111,177
1112,177
1113,178
1114,178
1115,178
1116,178
1117,178
1118,178
1119,179
1120,179
1121,179
1122,179
1123,179
1124,180
1125,180
1126,180
1127,180
1128,181
1129,181
1130,180
1131,179
1132,178
1133,178
1134,178
1135,177
1136,176
1137,176
1138,175
1139,175
1140,174
1141,174
1142,173
1143,173
1144,173
1145,172
1146,172
1147,172
1148,171
1149,171
1150,172
1151,172
1152,172
1153,171
1154,171
1155,171
1156,171
1157,171
1158,170
1159,170
1160,170
1161,170
1162,170
1163,170
1164,169
1165,169
1166,169
1167,169
1168,168
1169,168
1170,168
1171,167
1172,167
1173,166
1174,166
1175,165
1176,165
1177,164
1178,164
1179,164
1180,164
1181,164
1182,165
1183,166
1184,166
1185,167
1186,168
1187,169
1188,169
1189,170
1190,171
1191,172
1192,172
1193,173
1194,173
1195,175
1196,175
1197,176
1198,176
1199,177
1200,177
1201,178
1202,178
1203,179
1204,179
1205,179
1206,180
1207,180
1208,180
1209,180
1210,180
1211,181
1212,181
1213,181
1214,181
1215,181
1216,181
1217,181
1218,181
1219,181
1220,181
1221,182
1222,181
1223,182
1224,182
1225,182
1226,182
1227,182
1228,182
1229,182
1230,182
1231,182
1232,182
1233,182
1234,182
1235,182
1236,183
1237,183
1238,183
1239,183
1240,184
1241,184
1242,184
1243,184
1244,185
1245,184
1246,184
1247,183
1248,183
1249,182
1250,182
1251,181
1252,181
1253,181
1254,180
1255,180
1256,179
1257,178
1258,178
1259,177
1260,176
1261,176
1262,175
1263,175
1264,174
1265,174
1266,173
1267,172
1268,171
1269,171
1270,171
1271,170
1272,170
1273,170
1274,170
1275,170
1276,170
1277,170
1278,171
1279,171
1280,171
1281,171
1282,172
1283,172
1284,172
1285,173
1286,173
1287,174
1288,174
1289,175
1290,176
1291,176
1292,176
1293,177
1294,178
1295,178
1296,179
1297,179
1298,179
1299,180
1300,181
1301,181
1302,182
1303,182
1304,183
1305,183
1306,184
1307,184
1308,184
1309,184
1310,184
1311,184
1312,185
1313,185
1314,185
1315,185
1316,186
1317,186
1318,186
1319,185
1320,186
1321,186
1322,185
1323,186
1324,186
1325,186
1326,186
1327,187
1328,187
1329,187
1330,187
1331,187
1332,187
1333,187
1334,187
1335,187
1336,187
1337,187
1338,187
1339,187
1340,187
1341,187
1342,187
1343,187
1344,187
1345,187
1346,187
1347,187
1348,187
1349,187
1350,187
1351,187
1352,187
1353,187
1354,187
1355,186
1356,185
1357,185
1358,185
1359,185
1360,183
1361,183
1362,183
1363,183
1364,181
1365,180
1366,180
1367,178
1368,176
1369,176
1370,175
1371,175
1372,174
1373,174
1374,174
1375,174
1376,173
1377,172
1378,172
1379,172
1380,172
1381,172
1382,172
1383,172
1384,172
1385,173
1386,173
1387,174
1388,175
1389,176
1390,177
1391,178
1392,179
1393,179
1394,181
1395,181
1396,182
1397,183
1398,184
1399,184
1400,185
1401,185
1402,186
1403,187
1404,187
1405,187
1406,188
1407,188
1408,188
1409,188
1410,188
1411,189
1412,189
1413,189
1414,189
1415,189
1416,189
1417,189
1418,189
1419,189
1420,189
1421,189
1422,189
1423,189
1424,189
1425,189
1426,189
1427,190
1428,190
1429,190
1430,190
1431,190
1432,190
1433,190
1434,191
1435,191
1436,191
1437,191
1438,191
1439,191
1440,191
1441,191
1442,191
1443,191
1444,191
1445,191
1446,191
1447,191
1448,191
1449,191
1450,191
1451,191
1452,191
1453,191
1454,190
1455,190
1456,190
1457,190
1458,188
1459,188
1460,187
1461,186
1462,186
1463,185
1464,184
1465,183
1466,182
1467,182
1468,181
1469,180
1470,179
1471,178
1472,177
1473,176
1474,175
1475,175
1476,175
1477,175
1478,175
1479,176
1480,176
1481,176
1482,176
1483,176
1484,177
1485,177
1486,177
1487,177
1488,178
1489,178
1490,178
1491,178
1492,179
1493,179
1494,180
1495,181
1496,182
1497,182
1498,183
1499,183
1500,184
1501,185
1502,185
1503,185
1504,185
1505,186
1506,187
1507,187
1508,187
1509,187
1510,187
1511,188
1512,188
1513,189
1514,189
1515,189
1516,189
1517,189
1518,189
1519,189
1520,190
1521,190
1522,190
1523,190
1524,191
1525,191
1526,191
1527,191
1528,191
1529,191
1530,192
1531,192
1532,192
1533,192
1534,192
1535,192
1536,191
1537,191
1538,190
1539,190
1540,189
1541,189
1542,188
1543,188
1544,187
1545,187
1546,186
1547,186
1548,185
1549,185
1550,186
1551,186
1552,186
1553,186
1554,186
1555,186
1556,185
1557,185
1558,185
1559,184
1560,183
1561,183
1562,182
1563,182
1564,182
1565,181
1566,181
1567,181
1568,181
1569,181
1570,181
1571,181
1572,181
1573,181
1574,179
1575,180
1576,180
1577,180
1578,181
1579,181
1580,181
1581,181
1582,181
1583,183
1584,184
1585,185
1586,185
1587,185
1588,186
1589,187
1590,188
1591,189
1592,189
1593,190
1594,191
1595,192
1596,192
1597,192
1598,193
1599,194
1600,194
1601,194
1602,195
1603,195
1604,195
1605,195
1606,195
1607,196
1608,196
1609,196
1610,196
1611,196
1612,196
1613,196
1614,196
1615,196
1616,196
1617,196
1618,196
1619,196
1620,196
1621,196
1622,196
1623,196
1624,196
1625,196
1626,196
1627,196
1628,196
1629,196
1630,196
1631,196
1632,196
1633,196
1634,196
1635,196
1636,196
1637,196
1638,195
1639,195
1640,195
1641,195
1642,196
1643,196
