second,fc
1,85
2,85
3,85
4,85
5,85
6,85
7,86
8,86
9,86
10,87
11,86
12,87
13,87
14,87
15,87
16,87
17,88
18,88
19,88
20,88
21,89
22,89
23,89
24,89
25,89
26,89
27,88
28,88
29,88
30,88
31,88
32,88
33,89
34,89
35,89
36,88
37,88
38,88
39,88
40,89
41,89
42,90
43,90
44,91
45,91
46,91
47,91
48,90
49,91
50,91
51,91
52,91
53,92
54,92
55,93
56,93
57,93
58,93
59,93
60,93
61,93
62,93
63,93
64,92
65,93
66,93
67,93
68,93
69,93
70,93
71,93
72,93
73,92
74,92
75,92
76,92
77,92
78,92
79,92
80,92
81,92
82,91
83,91
84,90
85,90
86,90
87,90
88,89
89,90
90,90
91,90
92,90
93,90
94,90
95,90
96,90
97,90
98,90
99,90
100,90
101,90
102,90
103,91
104,91
105,91
106,91
107,91
108,91
109,91
110,91
111,91
112,92
113,91
114,91
115,91
116,91
117,91
118,91
119,91
120,91
121,92
122,92
123,92
124,92
125,92
126,91
127,91
128,91
129,91
130,91
131,91
132,91
133,91
134,91
135,92
136,92
137,92
138,92
139,92
140,92
141,92
142,91
143,91
144,91
145,91
146,91
147,91
148,91
149,92
150,93
151,93
152,93
153,93
154,93
155,93
156,93
157,93
158,92
159,92
160,93
161,93
162,94
163,94
164,95
165,95
166,95
167,94
168,94
169,94
170,94
171,94
172,94
173,94
174,95
175,95
176,96
177,96
178,96
179,96
180,96
181,96
182,97
183,97
184,98
185,98
186,98
187,98
188,98
189,98
190,98
191,98
192,98
193,97
194,97
195,96
196,96
197,96
198,97
199,98
200,98
201,99
202,99
203,100
204,100
205,101
206,101
207,102
208,103
209,104
210,105
211,104
212,104
213,104
214,104
215,103
216,103
217,103
218,103
219,103
220,103
221,103
222,104
223,104
224,105
225,105
226,106
227,106
228,105
229,104
230,104
231,104
232,104
233,104
234,105
235,105
236,106
237,106
238,106
239,106
240,106
241,106
242,105
243,105
244,105
245,106
246,107
247,108
248,109
249,110
250,111
251,111
252,111
253,111
254,112
255,112
256,112
257,112
258,112
259,112
260,112
261,112
262,112
263,112
264,112
265,112
266,112
267,112
268,113
269,114
270,115
271,116
272,116
273,116
274,116
275,115
276,115
277,115
278,115
279,115
280,115
281,116
282,116
283,117
284,117
285,118
286,118
287,118
288,118
289,118
290,119
291,119
292,120
293,120
294,121
295,121
296,121
297,120
298,120
299,118
300,118
301,117
302,117
303,117
304,117
305,118
306,118
307,119
308,119
309,119
310,120
311,120
312,121
313,121
314,121
315,122
316,122
317,123
318,124
319,125
320,126
321,126
322,126
323,125
324,125
325,125
326,125
327,125
328,125
329,126
330,125
331,125
332,124
333,123
334,123
335,123
336,124
337,125
338,125
339,125
340,125
341,126
342,126
343,127
344,128
345,129
346,129
347,129
348,129
349,129
350,130
351,130
352,131
353,131
354,132
355,132
356,132
357,133
358,133
359,133
360,133
361,132
362,132
363,132
364,132
365,132
366,132
367,132
368,132
369,132
370,132
371,132
372,131
373,131
374,131
375,132
376,132
377,133
378,133
379,134
380,135
381,135
382,136
383,136
384,136
385,136
386,136
387,136
388,137
389,137
390,137
391,137
392,137
393,137
394,137
395,137
396,137
397,137
398,138
399,138
400,138
401,138
402,138
403,138
404,138
405,138
406,138
407,138
408,138
409,138
410,138
411,138
412,139
413,139
414,139
415,140
416,140
417,141
418,141
419,141
420,142
421,142
422,142
423,143
424,143
425,143
426,144
427,144
428,144
429,144
430,144
431,145
432,145
433,145
434,145
435,145
436,145
437,145
438,145
439,145
440,145
441,145
442,145
443,146
444,146
445,146
446,146
447,146
448,146
449,146
450,146
451,146
452,146
453,146
454,147
455,147
456,147
457,147
458,148
459,148
460,148
461,149
462,149
463,149
464,149
465,148
466,147
467,147
468,147
469,148
470,148
471,148
472,148
473,148
474,149
475,149
476,149
477,149
478,149
479,149
480,149
481,149
482,149
483,150
484,150
485,150
486,151
487,151
488,152
489,152
490,153
491,153
492,153
493,154
494,154
495,154
496,155
497,155
498,156
499,156
500,156
501,156
502,156
503,156
504,157
505,157
506,157
507,157
508,157
509,157
510,157
511,157
512,157
513,158
514,158
515,158
516,158
517,157
518,157
519,157
520,157
521,157
522,157
523,157
524,158
525,158
526,158
527,158
528,159
529,159
530,159
531,159
532,159
533,160
534,160
535,160
536,160
537,160
538,160
539,160
540,160
541,160
542,160
543,160
544,160
545,160
546,160
547,161
548,161
549,161
550,161
551,161
552,162
553,162
554,162
555,163
556,163
557,163
558,163
559,164
560,164
561,164
562,165
563,165
564,165
565,165
566,165
567,165
568,165
569,165
570,165
571,165
572,164
573,164
574,164
575,164
576,164
577,164
578,164
579,164
580,164
581,164
582,164
583,165
584,165
585,165
586,165
587,165
588,165
589,165
590,165
591,165
592,165
593,165
594,165
595,165
596,166
597,166
598,166
599,166
600,166
601,167
602,167
603,167
604,167
605,167
606,167
607,167
608,168
609,168
610,168
611,169
612,169
613,169
614,169
615,169
616,169
617,169
618,170
619,170
620,170
621,170
622,170
623,170
624,170
625,170
626,170
627,170
628,170
629,170
630,170
631,170
632,170
633,170
634,170
635,170
636,170
637,170
638,170
639,170
640,170
641,170
642,170
643,170
644,170
645,170
646,170
647,170
648,170
649,170
650,170
651,170
652,169
653,169
654,169
655,169
656,169
657,170
658,170
659,170
660,170
661,170
662,170
663,170
664,170
665,170
666,170
667,170
668,171
669,171
670,171
671,171
672,171
673,171
674,171
675,171
676,171
677,171
678,171
679,171
680,172
681,172
682,172
683,172
684,173
685,173
686,173
687,173
688,173
