second,fc
1,64
2,65
3,65
4,67
5,68
6,69
7,70
8,71
9,71
10,69
11,69
12,68
13,69
14,72
15,73
16,75
17,76
18,77
19,76
20,77
21,78
22,78
23,80
24,81
25,83
26,84
27,86
28,87
29,88
30,90
31,91
32,93
33,95
34,96
35,98
36,99
37,101
38,102
39,102
40,101
41,101
42,100
43,100
44,99
45,100
46,100
47,101
48,101
49,101
50,100
51,99
52,98
53,96
54,95
55,95
56,94
57,95
58,97
59,98
60,99
61,100
62,99
63,98
64,96
65,95
66,94
67,93
68,93
69,92
70,92
71,92
72,93
73,94
74,96
75,98
76,98
77,96
78,96
79,93
80,93
81,92
82,91
83,91
84,91
85,92
86,92
87,93
88,93
89,93
90,94
91,95
92,94
93,94
94,94
95,94
96,94
97,94
98,94
99,94
100,94
101,95
102,96
103,97
104,98
105,98
106,98
107,97
108,97
109,95
110,95
111,93
112,93
113,93
114,93
115,94
116,94
117,94
118,94
119,95
120,95
121,94
122,94
123,94
124,94
125,93
126,93
127,93
128,93
129,92
130,92
131,91
132,91
133,91
134,92
135,93
136,94
137,95
138,97
139,99
140,101
141,103
142,106
143,107
144,109
145,111
146,113
147,114
148,115
149,116
150,117
151,117
152,118
153,118
154,119
155,119
156,119
157,120
158,120
159,120
160,120
161,120
162,120
163,120
164,120
165,121
166,121
167,122
168,122
169,122
170,122
171,122
172,122
173,122
174,121
175,121
176,121
177,122
178,123
179,123
180,124
181,124
182,125
183,124
184,124
185,124
186,123
187,123
188,124
189,124
190,125
191,125
192,125
193,125
194,124
195,124
196,124
197,124
198,124
199,124
200,125
201,127
202,128
203,129
204,130
205,130
206,131
207,130
208,130
209,130
210,131
211,132
212,132
213,132
214,132
215,131
216,130
217,128
218,127
219,125
220,124
221,124
222,124
223,125
224,126
225,127
226,128
227,128
228,129
229,129
230,128
231,128
232,127
233,126
234,125
235,125
236,125
237,124
238,124
239,123
240,124
241,125
242,125
243,126
244,126
245,126
246,126
247,127
248,127
249,128
250,128
251,129
252,130
253,131
254,132
255,133
256,133
257,134
258,134
259,134
260,134
261,133
262,133
263,133
264,134
265,134
266,135
267,135
268,136
269,136
270,136
271,137
272,137
273,136
274,136
275,137
276,137
277,138
278,138
279,139
280,140
281,141
282,142
283,142
284,143
285,143
286,143
287,144
288,144
289,144
290,144
291,144
292,144
293,144
294,145
295,145
296,145
297,146
298,146
299,146
300,147
301,147
302,147
303,147
304,147
305,147
306,147
307,147
308,147
309,146
310,146
311,146
312,145
313,146
314,146
315,147
316,148
317,149
318,149
319,150
320,151
321,151
322,152
323,152
324,152
325,153
326,152
327,152
328,152
329,152
330,152
331,152
332,152
333,153
334,153
335,153
336,153
337,154
338,154
339,155
340,155
341,155
342,155
343,156
344,156
345,156
346,156
347,157
348,157
349,157
350,157
351,157
352,157
353,158
354,158
355,159
356,159
357,159
358,160
359,160
360,160
361,160
362,160
363,160
364,160
365,160
366,160
367,160
368,160
369,160
370,160
371,160
372,160
373,160
374,160
375,159
376,159
377,158
378,158
379,158
380,158
381,158
382,159
383,159
384,159
385,159
386,160
387,160
388,161
389,161
390,162
391,162
392,163
393,164
394,164
395,165
396,166
397,167
398,168
399,168
400,168
401,168
402,168
403,168
404,168
405,167
406,167
407,167
408,167
409,167
410,167
411,167
412,167
413,167
414,167
415,167
416,167
417,167
418,167
419,167
420,167
421,168
422,168
423,168
424,168
425,168
426,167
427,167
428,167
429,167
430,167
431,166
432,166
433,166
434,166
435,166
436,167
437,167
438,167
439,167
440,167
441,167
442,167
443,167
444,167
445,167
446,167
447,167
448,167
449,167
450,168
451,168
452,168
453,169
454,169
455,170
456,170
457,170
458,171
459,171
460,171
461,171
462,172
463,172
464,172
465,172
466,173
467,173
468,173
469,173
470,173
471,173
472,173
473,173
474,173
475,173
476,174
477,174
478,174
479,174
480,174
481,174
482,174
483,175
484,175
485,175
486,175
487,175
488,175
489,175
490,176
491,176
492,176
493,176
494,176
495,177
496,177
497,177
498,177
499,177
500,177
501,178
502,178
503,178
504,178
505,178
506,179
507,179
508,179
509,179
510,179
511,179
512,179
513,179
514,180
515,180
516,180
517,180
518,180
519,180
520,180
521,180
522,180
523,180
524,180
525,180
526,180
527,180
528,180
529,180
530,180
531,180
532,180
533,180
534,180
535,180
536,180
537,180
538,180
539,180
540,180
541,180
542,180
543,180
544,179
545,179
546,179
547,179
548,179
549,179
550,180
551,180
552,180
553,180
554,180
555,181
556,181
557,181
558,181
559,181
560,181
561,181
562,180
