second,fc
799,154
800,153
801,153
802,153
803,154
804,154
805,153
806,153
807,153
808,153
809,153
810,153
811,152
812,152
813,151
814,150
815,150
816,150
817,150
818,151
819,151
820,150
821,150
822,149
823,148
824,148
825,147
826,147
827,147
828,146
829,146
830,147
831,148
832,148
833,148
834,149
835,150
836,150
837,151
838,152
839,155
840,155
841,156
842,158
843,158
844,159
845,160
846,160
847,161
848,161
849,162
850,162
851,162
852,162
853,162
854,162
855,163
856,164
857,164
858,164
859,164
860,165
861,166
862,166
863,166
864,167
865,167
866,166
867,166
868,166
869,166
870,165
871,165
872,164
873,163
874,163
875,163
876,163
877,163
878,163
879,164
880,164
881,164
882,164
883,164
884,164
885,164
886,164
887,165
888,165
889,165
890,165
891,166
892,166
893,167
894,168
895,168
896,168
897,168
898,169
899,169
900,169
901,169
902,169
903,168
904,168
905,168
906,168
907,168
908,168
909,168
910,167
911,167
912,165
913,164
914,163
915,162
916,161
917,160
918,158
919,157
920,155
921,154
922,153
923,152
924,151
925,150
926,150
927,150
928,151
929,151
930,151
931,150
932,149
933,149
934,147
935,146
936,145
937,143
938,143
939,143
940,144
941,145
942,145
943,145
944,145
945,145
946,145
947,144
948,143
949,143
950,142
951,141
952,141
953,141
954,142
955,142
956,143
957,145
958,146
959,148
960,149
961,151
962,152
963,154
964,155
965,156
966,157
967,157
968,158
969,159
970,160
971,160
972,161
973,161
974,161
975,161
976,161
977,161
978,162
979,162
980,162
981,163
982,163
983,163
984,163
985,163
986,163
987,164
988,164
989,165
990,165
991,165
992,165
993,166
994,166
995,167
996,167
997,167
998,167
999,168
1000,168
1001,168
1002,169
1003,169
1004,169
1005,169
1006,169
1007,170
1008,170
1009,170
1010,170
1011,171
1012,171
1013,171
1014,171
1015,172
1016,172
1017,172
1018,173
1019,173
1020,173
1021,173
1022,174
1023,174
1024,174
1025,173
1026,173
1027,172
1028,172
1029,171
1030,171
1031,170
1032,170
1033,169
1034,169
1035,168
1036,166
1037,166
1038,165
1039,164
1040,164
1041,164
1042,163
1043,162
1044,161
1045,161
1046,160
1047,159
1048,158
1049,156
1050,153
1051,151
1052,149
1053,149
1054,149
1055,149
1056,149
1057,149
1058,150
1059,150
1060,150
1061,150
1062,150
1063,150
1064,153
1065,153
1066,154
1067,155
1068,155
1069,156
1070,156
1071,157
1072,158
1073,159
1074,159
1075,159
1076,161
1077,161
1078,161
1079,162
1080,163
1081,163
1082,164
1083,165
1084,166
1085,167
1086,167
1087,168
1088,169
1089,169
1090,170
1091,171
1092,171
1093,172
1094,172
1095,172
1096,172
1097,173
1098,173
1099,173
1100,173
1101,173
1102,173
1103,173
1104,173
1105,173
1106,175
1107,176
1108,176
1109,176
1110,176
1111,176
1112,176
1113,173
1114,171
1115,172
1116,173
1117,174
1118,175
1119,175
1120,176
1121,177
1122,177
1123,178
1124,178
1125,178
1126,179
1127,179
1128,179
1129,179
1130,180
1131,180
1132,180
1133,180
1134,180
1135,180
1136,179
1137,178
1138,178
1139,177
1140,176
1141,175
1142,174
1143,173
1144,172
1145,171
1146,170
1147,169
1148,168
1149,167
1150,167
1151,166
1152,166
1153,165
1154,165
1155,164
1156,164
1157,163
1158,163
1159,162
1160,162
1161,163
1162,163
1163,163
1164,163
1165,163
1166,163
1167,163
1168,162
1169,161
1170,159
1171,158
1172,157
1173,156
1174,156
1175,156
1176,156
1177,155
1178,157
1179,158
1180,159
1181,160
1182,161
1183,163
1184,164
1185,164
1186,165
1187,166
1188,166
1189,167
1190,168
1191,169
1192,170
1193,171
1194,172
1195,173
1196,174
1197,175
1198,175
1199,176
1200,176
1201,176
1202,174
1203,175
1204,176
1205,176
1206,176
1207,177
1208,178
1209,178
1210,179
1211,178
1212,178
1213,177
1214,176
1215,175
1216,174
1217,174
1218,173
1219,174
1220,175
1221,176
1222,177
1223,177
1224,178
1225,178
1226,179
1227,179
1228,179
1229,179
1230,180
1231,180
1232,180
1233,181
1234,182
1235,182
1236,183
1237,183
1238,183
1239,183
1240,182
1241,182
1242,182
1243,182
1244,181
1245,181
1246,180
1247,179
1248,178
1249,178
1250,177
1251,176
1252,175
1253,174
1254,173
1255,173
1256,172
1257,172
1258,171
1259,171
1260,170
1261,170
1262,169
1263,169
1264,168
1265,168
1266,168
1267,168
1268,168
1269,168
1270,169
1271,169
1272,169
1273,169
1274,169
1275,170
1276,170
1277,170
1278,171
1279,172
1280,173
1281,173
1282,174
1283,174
1284,174
1285,175
1286,175
1287,175
1288,175
1289,175
1290,175
1291,175
1292,178
1293,179
1294,179
1295,179
1296,180
1297,180
1298,180
1299,180
1300,180
1301,179
1302,179
1303,179
1304,179
