second,fc
1,76
2,75
3,75
4,77
5,78
6,78
7,78
8,78
9,78
10,79
11,80
12,82
13,82
14,85
15,85
16,87
17,87
18,89
19,90
20,91
21,92
22,92
23,94
24,95
25,95
26,96
27,97
28,97
29,97
30,97
31,97
32,97
33,97
34,96
35,96
36,96
37,96
38,96
39,97
40,97
41,98
42,99
43,98
44,97
45,95
46,95
47,95
48,95
49,96
50,96
51,96
52,96
53,95
54,96
55,96
56,95
57,94
58,94
59,94
60,95
61,95
62,95
63,95
64,95
65,93
66,93
67,91
68,91
69,91
70,92
71,93
72,93
73,94
74,93
75,93
76,92
77,92
78,92
79,92
80,92
81,92
82,92
83,92
84,92
85,93
86,93
87,94
88,94
89,94
90,93
91,93
92,93
93,91
94,91
95,91
96,91
97,91
98,92
99,92
100,91
101,91
102,90
103,90
104,91
105,91
106,92
107,94
108,94
109,94
110,95
111,93
112,93
113,92
114,92
115,90
116,90
117,91
118,92
119,93
120,92
121,92
122,92
123,92
124,92
125,92
126,93
127,95
128,97
129,99
130,100
131,101
132,102
133,103
134,104
135,105
136,106
137,106
138,106
139,106
140,107
141,107
142,108
143,108
144,108
145,109
146,109
147,110
148,110
149,110
150,109
151,109
152,109
153,109
154,110
155,110
156,110
157,110
158,110
159,111
160,111
161,111
162,111
163,111
164,111
165,112
166,113
167,113
168,114
169,115
170,116
171,117
172,118
173,118
174,117
175,117
176,116
177,115
178,115
179,114
180,113
181,113
182,113
183,113
184,113
185,114
186,114
187,114
188,114
189,114
190,114
191,114
192,114
193,114
194,115
195,115
196,115
197,115
198,115
199,114
200,113
201,112
202,111
203,111
204,110
205,110
206,110
207,111
208,112
209,112
210,113
211,113
212,113
213,113
214,113
215,113
216,113
217,113
218,113
219,113
220,114
221,114
222,115
223,116
224,117
225,117
226,117
227,117
228,117
229,117
230,117
231,118
232,117
233,117
234,117
235,117
236,117
237,116
238,116
239,117
240,117
241,117
242,116
243,117
244,116
245,116
246,116
247,116
248,115
249,115
250,115
251,115
252,115
253,115
254,116
255,116
256,117
257,117
258,118
259,118
260,118
261,118
262,118
263,119
264,119
265,119
266,120
267,121
268,122
269,123
270,123
271,124
272,124
273,125
274,126
275,127
276,127
277,128
278,128
279,129
280,129
281,129
282,129
283,129
284,129
285,129
286,129
287,128
288,128
289,128
290,128
291,128
292,128
293,129
294,129
295,129
296,129
297,130
298,130
299,131
300,131
301,131
302,132
303,132
304,133
305,133
306,133
307,133
308,134
309,134
310,135
311,135
312,136
313,136
314,137
315,137
316,138
317,138
318,138
319,139
320,139
321,139
322,140
323,141
324,141
325,141
326,142
327,142
328,143
329,143
330,143
331,143
332,143
333,143
334,143
335,142
336,142
337,142
338,142
339,142
340,142
341,142
342,141
343,141
344,141
345,141
346,141
347,142
348,141
349,142
350,142
351,142
352,142
353,143
354,143
355,144
356,144
357,145
358,145
