second,fc
799,169
800,169
801,169
802,169
803,170
804,170
805,171
806,171
807,171
808,171
809,172
810,172
811,172
812,172
813,172
814,171
815,171
816,171
817,171
818,171
819,169
820,169
821,169
822,168
823,170
824,171
825,172
826,172
827,173
828,174
829,174
830,174
831,175
832,174
833,174
834,174
835,174
836,174
837,174
838,174
839,174
840,174
841,174
842,174
843,176
844,176
845,176
846,176
847,176
848,176
849,176
850,176
851,176
852,176
853,175
854,175
855,175
856,175
857,175
858,175
859,175
860,175
861,176
862,176
863,176
864,176
865,176
866,176
867,176
868,176
869,176
870,176
871,176
872,176
873,175
874,173
875,173
876,173
877,173
878,173
879,174
880,175
881,175
882,176
883,176
884,176
885,176
886,176
887,176
888,176
889,176
890,176
891,176
892,175
893,175
894,175
895,176
896,176
897,176
898,176
899,177
900,177
901,177
902,177
903,177
904,178
905,178
906,178
907,178
908,179
909,178
910,178
911,177
912,177
913,177
914,177
915,177
916,177
917,177
918,177
919,177
920,177
921,177
922,177
923,177
924,177
925,177
926,177
927,177
928,177
929,177
930,175
931,175
932,176
933,175
934,175
935,175
936,175
937,176
938,176
939,179
940,178
941,178
942,177
943,177
944,177
945,177
946,176
947,176
948,176
949,176
950,176
951,175
952,175
953,175
954,175
955,175
956,175
957,176
958,176
959,176
960,176
961,176
962,176
963,176
964,176
965,175
966,175
967,176
968,176
969,176
970,176
971,176
972,176
973,176
974,176
975,177
976,177
977,177
978,178
979,178
980,178
981,178
982,178
983,179
984,179
985,179
986,179
987,180
988,180
989,180
990,180
991,180
992,180
993,180
994,181
995,181
996,181
997,181
998,181
