second,fc
1,74
2,76
3,76
4,77
5,78
6,80
7,82
8,84
9,86
10,88
11,90
12,92
13,95
14,96
15,99
16,100
17,101
18,102
19,103
20,103
21,104
22,104
23,105
24,105
25,106
26,108
27,108
28,110
29,111
30,113
31,114
32,114
33,114
34,113
35,113
36,112
37,112
38,112
39,112
40,112
41,112
42,113
43,114
44,115
45,116
46,116
47,116
48,117
49,117
50,117
51,117
52,118
53,118
54,119
55,120
56,120
57,120
58,121
59,121
60,121
61,121
62,121
63,121
64,122
65,122
66,122
67,122
68,123
69,122
70,122
71,122
72,122
73,121
74,121
75,121
76,121
77,121
78,121
79,122
80,122
81,122
82,122
83,122
84,122
85,122
86,123
87,122
88,121
89,121
90,121
91,122
92,121
93,121
94,121
95,121
96,120
97,120
98,120
99,120
100,120
101,120
102,121
103,122
104,122
105,123
106,123
107,123
108,123
109,123
110,124
111,124
112,124
113,124
114,123
115,123
116,123
117,123
118,123
119,123
120,123
121,123
122,124
123,124
124,123
125,123
126,122
127,122
128,122
129,122
130,122
131,123
132,123
133,124
134,124
135,123
136,123
137,123
138,122
139,121
140,120
141,120
142,119
143,119
144,118
145,118
146,118
147,117
148,116
149,116
150,115
151,114
152,113
153,113
154,112
155,111
156,110
157,110
158,109
159,108
160,107
161,105
162,104
163,104
164,105
165,106
166,108
167,110
168,112
169,112
170,112
171,112
172,112
173,114
174,115
175,117
176,118
177,119
178,120
179,121
180,122
181,122
182,123
183,123
184,123
185,123
186,123
187,122
188,122
189,121
190,121
191,121
192,121
193,121
194,121
195,121
196,121
197,121
198,122
199,122
200,122
201,122
202,122
203,122
204,122
205,122
206,123
207,124
208,125
209,125
210,126
211,126
212,127
213,127
214,126
215,126
216,126
217,127
218,128
219,128
220,129
221,129
222,129
223,130
224,130
225,130
226,130
227,131
228,131
229,132
230,132
231,132
232,132
233,132
234,133
235,133
236,133
237,133
238,134
239,134
240,135
241,135
242,135
243,135
244,135
245,135
246,135
247,135
248,135
249,135
250,136
251,135
252,135
253,135
254,135
255,135
256,135
257,135
258,135
259,136
260,136
261,136
262,137
263,137
264,137
265,137
266,137
267,137
268,136
269,136
270,135
271,135
272,135
273,135
274,135
275,135
276,135
277,135
278,132
279,131
280,131
281,130
282,129
283,129
284,129
285,128
286,126
287,123
288,121
289,118
290,116
291,116
292,116
293,116
294,116
295,116
296,116
297,113
298,113
299,113
300,114
301,114
302,114
303,114
304,114
305,113
306,110
307,108
308,105
309,104
310,105
311,107
312,110
313,112
314,115
315,117
316,119
317,121
318,122
319,123
320,123
321,124
322,124
323,125
324,125
325,125
326,125
327,124
328,124
329,123
330,123
331,122
332,122
333,121
334,121
335,121
336,121
337,121
338,121
339,122
340,123
341,123
342,123
343,124
344,125
345,125
346,126
347,127
348,128
349,128
350,128
351,128
352,128
353,128
354,128
355,127
356,127
357,127
358,126
359,127
360,127
361,127
362,128
363,128
364,128
365,128
366,128
367,129
368,129
369,129
370,129
371,130
372,130
373,131
374,131
375,131
376,132
377,132
378,133
379,133
380,133
381,133
382,133
383,134
384,134
385,134
386,133
387,133
388,132
389,131
390,131
391,130
392,130
393,130
394,130
395,130
396,130
397,130
398,130
399,131
400,132
401,132
402,132
403,132
404,131
405,131
406,131
407,131
408,131
409,131
410,132
411,133
412,133
413,133
414,133
415,134
416,134
417,134
418,134
419,134
420,134
421,134
422,133
423,132
424,130
425,129
426,128
427,127
428,126
429,125
430,123
431,121
432,120
433,119
434,118
435,117
436,116
437,116
438,115
439,114
440,114
441,113
442,113
443,113
444,113
445,112
446,112
447,112
448,113
449,115
450,116
451,118
452,120
453,121
454,122
455,123
456,124
457,125
458,126
459,126
460,126
461,126
462,126
463,125
464,125
465,125
466,125
467,125
468,125
469,124
470,124
471,124
472,125
473,125
474,125
475,125
476,126
477,125
478,126
479,126
480,126
481,127
482,127
483,128
484,128
485,128
486,128
487,129
488,129
489,129
490,130
491,131
492,132
493,132
494,133
495,134
496,134
497,134
498,134
499,134
500,133
501,133
502,133
503,133
504,133
505,133
506,133
507,134
508,134
509,134
510,135
511,135
512,135
513,135
514,136
515,135
516,136
517,136
518,136
519,136
520,136
521,136
522,136
523,136
524,136
525,135
526,135
527,135
528,135
529,135
530,135
531,135
532,136
533,136
534,136
535,136
536,136
537,136
538,136
539,135
540,136
541,136
542,136
543,136
544,137
545,137
546,138
547,138
548,138
549,138
550,138
551,138
552,138
553,137
554,136
555,135
556,133
557,132
558,132
559,130
560,129
561,127
562,127
563,125
564,125
565,124
566,122
567,121
568,120
569,119
570,118
571,118
572,119
573,119
574,118
575,115
576,113
577,113
578,112
579,112
580,111
581,111
582,112
583,113
584,116
585,119
586,121
587,124
588,127
589,128
590,130
591,130
592,130
593,131
594,132
595,132
596,132
597,131
598,131
599,131
600,131
601,131
602,131
603,131
604,131
605,132
606,132
607,134
608,134
609,134
610,134
611,133
612,134
613,135
614,136
615,136
616,136
617,137
618,137
619,137
620,137
621,138
622,138
623,139
624,139
625,139
626,139
627,139
628,139
629,139
630,139
631,139
632,140
633,140
634,140
635,140
636,141
637,141
638,141
639,141
640,142
641,142
642,143
643,143
644,143
645,143
646,143
647,142
648,142
649,142
650,141
651,141
652,141
653,141
654,141
655,141
656,141
657,141
658,141
659,141
660,141
661,141
662,141
663,141
664,141
665,141
666,142
667,142
668,142
669,142
670,143
671,143
672,144
673,144
674,144
675,145
676,145
677,145
678,146
679,145
680,145
681,145
682,145
683,142
684,142
685,142
686,141
687,139
688,138
689,136
690,135
691,134
692,133
693,132
694,131
695,130
696,128
697,127
698,127
699,126
700,125
701,125
702,124
703,121
704,118
705,118
706,120
707,122
708,124
709,124
710,126
711,127
712,128
713,129
714,130
715,131
716,133
717,133
718,134
719,134
720,135
721,135
722,136
723,136
724,137
725,136
726,136
727,136
728,135
729,135
730,135
731,136
732,136
733,136
734,137
735,138
736,138
737,139
738,140
739,140
740,141
741,141
742,141
743,141
744,141
745,141
746,141
747,141
748,141
749,141
750,141
751,141
752,142
753,142
754,142
755,143
756,143
757,143
758,143
759,143
760,143
761,143
762,144
763,144
764,144
765,144
766,145
767,145
768,146
769,146
770,146
771,146
772,146
773,146
774,146
775,147
776,147
777,147
778,148
779,149
780,149
781,150
782,150
783,150
784,151
785,151
786,152
787,152
788,152
789,151
790,151
791,151
792,151
793,150
794,150
795,150
796,150
797,150
798,150
799,150
800,149
801,148
802,148
803,147
804,146
805,146
806,146
807,146
808,145
809,143
810,141
811,140
812,139
813,138
814,138
815,138
816,137
817,137
818,136
819,135
820,135
821,134
822,133
823,132
824,132
825,131
826,131
827,131
828,131
829,131
830,131
831,131
832,132
833,133
834,134
835,134
836,135
837,136
838,137
839,138
840,138
841,138
842,138
843,138
844,138
845,137
846,137
847,137
848,136
849,137
850,137
851,138
852,139
853,139
854,140
855,141
856,141
857,142
858,142
859,143
860,143
861,144
862,144
863,144
864,144
865,145
866,145
867,146
868,146
869,147
870,147
871,147
872,148
873,148
874,148
875,148
876,148
877,148
878,147
879,146
880,146
881,145
882,145
883,144
884,144
885,143
886,143
887,142
888,141
889,141
890,140
891,139
892,139
893,139
894,139
895,140
896,140
897,141
898,142
899,143
900,144
901,145
902,146
903,147
904,148
905,148
906,148
907,148
908,148
909,148
910,148
911,147
912,147
913,147
914,146
915,146
916,146
917,146
918,146
919,146
920,146
921,145
922,145
923,143
924,142
925,141
926,141
927,140
928,140
929,140
930,140
931,139
932,137
933,136
934,135
935,134
936,134
937,134
938,133
939,133
940,134
941,134
942,133
943,133
944,133
945,132
946,131
947,130
948,129
949,129
950,129
951,130
952,131
953,132
954,134
955,134
956,136
957,136
958,137
959,137
960,138
961,138
962,140
963,140
964,141
965,142
966,143
967,143
968,143
969,143
970,143
971,143
972,143
973,144
974,144
975,144
976,145
977,145
978,145
979,146
980,146
981,146
982,146
983,146
984,147
985,147
986,148
987,148
988,148
989,149
990,149
991,150
992,150
993,150
994,150
995,150
996,150
997,150
998,150
999,150
1000,151
1001,151
1002,151
1003,152
1004,152
1005,152
1006,152
1007,153
1008,153
1009,153
1010,151
1011,151
1012,152
1013,152
1014,152
1015,153
1016,153
1017,153
1018,153
1019,153
1020,153
1021,153
1022,153
1023,153
1024,153
1025,153
1026,153
1027,153
1028,153
1029,154
1030,154
1031,154
1032,154
1033,155
1034,155
1035,155
1036,155
1037,155
1038,155
1039,155
1040,155
1041,154
1042,154
1043,153
1044,153
1045,152
1046,151
1047,149
1048,148
1049,146
1050,145
1051,143
1052,142
1053,141
1054,141
1055,140
1056,139
1057,138
1058,137
1059,136
1060,135
1061,134
1062,134
1063,135
1064,136
1065,136
1066,138
1067,139
1068,141
1069,142
1070,143
1071,144
1072,146
1073,147
1074,148
1075,149
1076,149
1077,151
1078,151
1079,152
1080,153
1081,154
1082,154
1083,155
1084,155
1085,156
1086,156
1087,156
1088,156
1089,156
1090,156
1091,157
1092,156
1093,157
1094,157
1095,157
1096,157
1097,157
1098,157
1099,157
1100,157
1101,158
1102,158
1103,158
1104,158
1105,158
1106,158
1107,158
1108,158
1109,158
1110,158
1111,158
1112,159
1113,159
1114,159
1115,160
1116,160
1117,161
1118,161
1119,161
1120,162
1121,162
1122,162
1123,163
1124,163
1125,164
1126,164
1127,164
1128,164
1129,164
1130,164
1131,164
1132,164
1133,164
1134,164
1135,164
1136,164
1137,164
1138,164
1139,163
1140,163
1141,163
1142,163
1143,163
1144,162
1145,162
1146,161
1147,161
1148,160
1149,160
1150,160
1151,159
1152,159
1153,158
1154,158
1155,158
1156,157
1157,156
1158,156
1159,155
1160,154
1161,154
1162,153
1163,152
1164,151
1165,150
1166,149
1167,148
1168,147
1169,145
1170,144
1171,143
1172,144
1173,144
1174,145
1175,146
1176,147
1177,148
1178,149
1179,150
1180,151
1181,152
1182,152
1183,152
1184,153
1185,153
1186,154
1187,154
1188,154
1189,154
1190,154
1191,154
1192,154
1193,155
1194,155
1195,156
1196,157
1197,157
1198,158
1199,158
1200,159
1201,159
1202,159
1203,160
1204,160
1205,160
1206,160
1207,161
1208,161
1209,161
1210,161
1211,161
1212,161
1213,161
1214,161
1215,161
1216,161
1217,161
1218,162
1219,161
1220,162
1221,162
1222,162
1223,162
1224,162
1225,162
1226,162
1227,162
1228,162
1229,162
1230,163
1231,163
1232,163
1233,163
1234,163
1235,164
1236,164
1237,164
1238,164
1239,164
1240,164
1241,164
1242,164
1243,164
1244,164
1245,164
1246,164
1247,165
1248,165
1249,165
1250,165
1251,164
1252,164
1253,164
1254,163
1255,163
1256,162
1257,162
1258,161
1259,160
1260,158
1261,157
1262,156
1263,155
1264,155
1265,155
1266,153
1267,152
1268,150
1269,149
1270,147
1271,146
1272,144
1273,143
1274,143
1275,143
1276,144
1277,145
1278,147
1279,149
1280,151
1281,153
1282,154
1283,156
1284,157
1285,157
1286,159
1287,160
1288,162
1289,163
1290,163
1291,164
1292,164
