second,fc
1122,195
1123,195
1124,195
1125,195
1126,195
1127,196
1128,196
1129,196
1130,196
1131,196
1132,196
1133,196
1134,197
1135,196
1136,197
1137,197
1138,197
1139,197
1140,197
1141,197
1142,197
1143,197
1144,197
1145,196
1146,196
1147,195
1148,195
1149,194
1150,194
1151,193
1152,193
1153,192
1154,192
1155,191
1156,190
1157,190
1158,190
1159,190
1160,189
1161,189
1162,189
1163,189
1164,189
1165,189
1166,189
1167,189
1168,188
1169,187
1170,186
1171,186
1172,185
1173,185
1174,185
1175,184
1176,184
1177,184
1178,184
1179,184
1180,184
1181,184
1182,184
1183,184
1184,184
1185,184
1186,185
1187,185
1188,185
1189,186
1190,186
1191,186
1192,186
1193,187
1194,188
1195,188
1196,189
1197,189
1198,190
1199,191
1200,191
1201,192
1202,192
1203,193
1204,193
1205,193
1206,193
1207,194
1208,194
1209,194
1210,194
1211,195
1212,195
1213,195
1214,195
1215,195
1216,195
1217,196
1218,196
1219,196
1220,196
1221,196
1222,196
1223,196
1224,196
1225,196
1226,196
1227,196
1228,196
1229,197
1230,197
1231,197
1232,197
1233,197
1234,197
1235,197
1236,197
1237,197
1238,198
1239,198
1240,198
1241,198
1242,198
1243,198
1244,198
1245,198
1246,198
1247,198
1248,198
1249,198
1250,198
1251,197
1252,197
1253,196
1254,196
1255,195
1256,193
1257,192
1258,192
1259,192
1260,190
1261,189
1262,189
1263,188
1264,188
1265,187
1266,186
1267,186
1268,186
1269,186
1270,186
1271,185
1272,185
1273,185
1274,184
1275,184
1276,184
1277,184
1278,183
1279,183
1280,183
1281,183
1282,183
1283,183
1284,183
1285,183
1286,184
1287,184
1288,184
1289,184
1290,184
1291,185
1292,185
1293,186
1294,187
1295,188
1296,188
1297,188
1298,189
1299,190
1300,190
1301,190
1302,191
1303,191
1304,192
1305,192
1306,193
1307,193
1308,193
1309,193
1310,194
1311,194
1312,194
1313,194
1314,195
1315,195
1316,195
1317,195
1318,196
1319,196
1320,197
1321,197
1322,197
1323,197
1324,197
1325,198
1326,198
1327,198
1328,198
1329,198
1330,199
1331,199
1332,199
1333,199
1334,199
1335,199
1336,199
1337,199
1338,199
1339,199
1340,199
1341,200
1342,200
1343,200
1344,200
1345,200
1346,200
1347,200
1348,200
1349,200
1350,200
1351,201
1352,201
1353,201
1354,200
1355,200
1356,199
1357,199
1358,199
1359,198
1360,197
1361,197
1362,196
1363,196
1364,195
1365,195
1366,194
1367,194
1368,193
1369,192
1370,192
1371,191
1372,191
1373,190
1374,190
1375,189
1376,189
1377,189
1378,189
1379,189
1380,189
1381,189
1382,189
1383,188
1384,188
1385,188
1386,188
1387,188
1388,188
1389,188
1390,189
1391,189
1392,189
1393,190
1394,190
1395,191
1396,191
1397,191
1398,192
1399,192
1400,193
1401,193
1402,193
1403,194
1404,194
1405,195
1406,195
1407,195
1408,195
1409,196
1410,196
1411,196
1412,196
1413,197
1414,197
1415,198
1416,198
1417,198
1418,198
1419,198
1420,199
1421,199
1422,199
1423,199
1424,200
1425,200
1426,200
1427,200
1428,200
1429,200
1430,201
1431,201
1432,201
1433,201
1434,201
1435,202
1436,202
1437,202
1438,202
1439,202
1440,202
1441,202
1442,202
1443,202
1444,202
1445,202
1446,202
1447,202
1448,202
1449,202
1450,202
1451,202
1452,202
1453,202
1454,201
1455,201
1456,200
1457,200
1458,199
1459,199
1460,198
1461,198
1462,197
1463,197
1464,196
1465,196
1466,195
1467,194
1468,194
1469,193
1470,192
1471,190
1472,189
1473,188
1474,187
1475,186
1476,186
1477,186
1478,185
1479,186
1480,186
1481,186
1482,187
1483,187
1484,187
1485,188
1486,188
1487,189
1488,190
1489,190
1490,191
1491,191
1492,192
1493,193
1494,193
1495,194
1496,194
1497,195
1498,195
1499,196
1500,196
1501,196
1502,197
1503,197
1504,198
1505,198
1506,198
1507,199
1508,199
1509,200
1510,199
1511,200
1512,200
1513,201
1514,201
1515,201
1516,201
1517,201
1518,201
1519,201
1520,201
1521,201
1522,201
1523,201
1524,202
1525,202
1526,202
1527,202
1528,202
1529,202
1530,203
1531,203
1532,203
1533,203
1534,203
1535,203
