second,fc
563,149
564,149
565,149
566,149
567,150
568,150
569,150
570,151
571,151
572,151
573,151
574,151
575,151
576,151
577,151
578,151
579,151
580,151
581,152
582,152
583,152
584,152
585,152
586,152
587,152
588,153
589,153
590,153
591,153
592,153
593,154
594,154
595,154
596,154
597,153
598,153
599,153
600,153
601,153
602,153
603,152
604,152
605,152
606,152
607,152
608,152
609,152
610,152
611,152
612,152
613,152
614,153
615,153
616,153
617,153
618,153
619,154
620,154
621,155
622,155
623,156
624,156
625,156
626,156
627,156
628,157
629,157
630,157
631,157
632,157
633,157
634,158
635,158
636,158
637,158
638,158
639,158
640,158
641,158
642,158
643,158
644,158
645,158
646,157
647,157
648,157
649,157
650,157
651,157
652,157
653,157
654,157
655,157
656,157
657,157
658,157
659,157
660,157
661,158
662,158
663,158
664,158
665,158
666,158
667,158
668,158
669,159
670,159
671,159
672,159
673,159
674,159
675,159
676,159
677,160
678,159
679,160
680,160
681,160
682,160
683,160
684,161
685,161
686,161
687,161
688,161
689,161
690,162
691,162
692,162
693,162
694,162
695,163
696,163
697,163
698,163
699,164
700,164
701,164
702,164
703,164
704,164
705,164
706,164
707,164
708,164
709,164
710,164
711,164
712,164
713,164
714,163
715,163
716,163
717,163
718,163
719,163
720,163
721,163
722,163
723,163
724,163
725,164
726,164
727,164
728,164
729,164
730,164
731,165
732,165
733,165
734,165
735,165
736,166
737,166
738,166
739,166
740,167
741,167
742,167
743,168
744,168
745,168
746,168
747,168
748,168
749,168
750,168
751,168
752,168
753,168
754,168
755,168
756,167
757,167
758,167
759,167
760,167
761,167
762,168
763,168
764,168
765,168
766,168
767,169
768,169
769,169
770,169
771,169
772,170
773,170
774,170
775,170
776,170
777,170
778,170
779,170
780,170
781,170
782,170
783,170
784,170
785,171
786,171
787,171
788,171
789,171
790,171
791,171
792,171
793,171
794,171
795,171
796,172
797,172
798,172
799,172
800,172
801,172
802,173
803,173
804,173
805,173
806,173
807,173
808,173
809,173
810,173
811,173
812,174
813,174
814,174
815,174
816,174
817,174
818,174
819,174
820,174
821,174
822,174
823,175
824,175
825,175
826,175
827,175
828,175
829,175
830,175
831,175
832,175
833,175
834,175
