second,fc
1,121
2,124
3,127
4,130
5,133
6,136
7,139
8,142
9,145
10,148
11,151
12,154
13,156
14,159
15,161
16,162
17,164
18,165
19,167
20,168
21,169
22,170
23,172
24,173
25,173
26,174
27,176
28,177
29,178
30,178
