game,second,livetime,ingame,quarter,atdef,pospoints,negpoints,difference
1,67,57,BLJ,1Q,DEF,0,0,0
1,68,58,BLJ,1Q,DEF,0,0,0
1,69,59,BLJ,1Q,DEF,0,0,0
1,70,60,BLJ,1Q,DEF,0,0,0
1,71,61,BLJ,1Q,DEF,0,0,0
1,72,62,BLJ,1Q,DEF,0,0,0
1,73,63,BLJ,1Q,DEF,0,0,0
1,74,64,BLJ,1Q,DEF,0,0,0
1,75,65,BLJ,1Q,DEF,0,0,0
1,76,66,BLJ,1Q,DEF,0,0,0
1,77,67,BLJ,1Q,DEF,0,0,0
1,78,68,BLJ,1Q,DEF,0,0,0
1,79,69,BLJ,1Q,DEF,0,0,0
1,80,70,BLJ,1Q,DEF,0,0,0
1,81,71,BLJ,1Q,DEF,0,0,0
1,82,72,BLJ,1Q,DEF,0,0,0
1,83,73,BLJ,1Q,DEF,0,0,0
1,84,74,BLJ,1Q,DEF,0,0,0
1,85,75,BLJ,1Q,DEF,0,0,0
1,86,76,BLJ,1Q,DEF,0,0,0
1,87,77,BLJ,1Q,AT,0,0,0
1,88,78,BLJ,1Q,AT,0,0,0
1,89,79,BLJ,1Q,AT,0,0,0
1,90,80,BLJ,1Q,AT,0,0,0
1,91,81,BLJ,1Q,AT,0,0,0
1,92,82,BLJ,1Q,AT,0,0,0
1,93,83,BLJ,1Q,AT,0,0,0
1,94,84,BLJ,1Q,AT,0,0,0
1,95,85,BLJ,1Q,AT,0,0,0
1,96,86,BLJ,1Q,AT,0,0,0
1,97,87,BLJ,1Q,DEF,0,0,0
1,98,88,BLJ,1Q,DEF,0,0,0
1,99,89,BLJ,1Q,DEF,0,0,0
1,100,90,BLJ,1Q,DEF,0,0,0
1,101,91,BLJ,1Q,DEF,0,0,0
1,102,92,BLJ,1Q,DEF,0,0,0
1,103,93,BLJ,1Q,DEF,0,0,0
1,104,94,BLJ,1Q,DEF,0,0,0
1,105,95,BLJ,1Q,DEF,0,0,0
1,106,96,BLJ,1Q,DEF,0,0,0
1,107,97,BLJ,1Q,DEF,0,0,0
1,108,98,BLJ,1Q,DEF,0,0,0
1,109,99,BLJ,1Q,DEF,0,0,0
1,110,100,BLJ,1Q,DEF,0,0,0
1,111,101,BLJ,1Q,DEF,0,0,0
1,112,102,BLJ,1Q,DEF,0,0,0
1,113,103,BLJ,1Q,DEF,0,0,0
1,114,104,BLJ,1Q,DEF,0,0,0
1,115,105,BLJ,1Q,DEF,0,0,0
1,116,106,BLJ,1Q,DEF,0,0,0
1,117,107,BLJ,1Q,DEF,0,0,0
1,118,108,BLJ,1Q,DEF,0,0,0
1,119,109,BLJ,1Q,DEF,0,0,0
1,120,110,BLJ,1Q,DEF,0,0,0
1,121,,JP,1Q,,0,0,0
1,122,,JP,1Q,,0,0,0
1,123,,JP,1Q,,0,0,0
1,124,,JP,1Q,,0,0,0
1,125,,JP,1Q,,0,0,0
1,126,,JP,1Q,,0,0,0
1,127,,JP,1Q,,0,0,0
1,128,,JP,1Q,,0,0,0
1,129,,JP,1Q,,0,0,0
1,130,,JP,1Q,,0,0,0
1,131,,JP,1Q,,0,0,0
1,132,,JP,1Q,,0,0,0
1,133,,JP,1Q,,0,0,0
1,134,,JP,1Q,,0,0,0
1,135,,JP,1Q,,0,0,0
1,136,,TL,1Q,,0,0,0
1,137,,TL,1Q,,0,0,0
1,138,,TL,1Q,,0,0,0
1,139,,TL,1Q,,0,0,0
1,140,,TL,1Q,,0,0,0
1,141,,TL,1Q,,0,0,0
1,142,,TL,1Q,,0,1,-1
1,143,,TL,1Q,,0,1,-1
1,144,,TL,1Q,,0,1,-1
1,145,,TL,1Q,,0,1,-1
1,146,,TL,1Q,,0,1,-1
1,147,,TL,1Q,,0,1,-1
1,148,,TL,1Q,,0,1,-1
1,149,,TL,1Q,,0,1,-1
1,150,,TL,1Q,,0,1,-1
1,151,,TL,1Q,,0,1,-1
1,152,,TL,1Q,,0,1,-1
1,153,111,BLJ,1Q,DEF,0,1,-1
1,154,112,BLJ,1Q,DEF,0,1,-1
1,155,113,BLJ,1Q,DEF,0,1,-1
1,156,114,BLJ,1Q,DEF,0,1,-1
1,157,115,BLJ,1Q,DEF,0,1,-1
1,158,116,BLJ,1Q,DEF,0,1,-1
1,159,117,BLJ,1Q,DEF,0,1,-1
1,160,118,BLJ,1Q,DEF,0,1,-1
1,161,119,BLJ,1Q,AT,0,1,-1
1,162,120,BLJ,1Q,AT,0,1,-1
1,163,121,BLJ,1Q,AT,0,1,-1
1,164,122,BLJ,1Q,AT,0,1,-1
1,165,,JP,1Q,,0,1,-1
1,166,,JP,1Q,,0,1,-1
1,167,,JP,1Q,,0,1,-1
1,168,,JP,1Q,,0,1,-1
1,169,,JP,1Q,,0,1,-1
1,170,,JP,1Q,,0,1,-1
1,171,,JP,1Q,,0,1,-1
1,172,,JP,1Q,,0,1,-1
1,173,,JP,1Q,,0,1,-1
1,174,,JP,1Q,,0,1,-1
1,175,,JP,1Q,,0,1,-1
1,176,123,BLJ,1Q,DEF,0,1,-1
1,177,124,BLJ,1Q,DEF,0,1,-1
1,178,125,BLJ,1Q,DEF,0,1,-1
1,179,126,BLJ,1Q,DEF,0,1,-1
1,180,127,BLJ,1Q,DEF,0,1,-1
1,181,128,BLJ,1Q,DEF,0,1,-1
1,182,129,BLJ,1Q,DEF,0,1,-1
1,183,130,BLJ,1Q,DEF,0,1,-1
1,184,131,BLJ,1Q,DEF,0,1,-1
1,185,132,BLJ,1Q,DEF,0,1,-1
1,186,133,BLJ,1Q,DEF,0,1,-1
1,187,134,BLJ,1Q,DEF,0,1,-1
1,188,135,BLJ,1Q,AT,0,1,-1
1,189,136,BLJ,1Q,AT,0,1,-1
1,190,137,BLJ,1Q,AT,0,1,-1
1,191,138,BLJ,1Q,AT,0,1,-1
1,192,139,BLJ,1Q,AT,0,1,-1
1,193,140,BLJ,1Q,AT,0,1,-1
1,194,141,BLJ,1Q,AT,0,1,-1
1,195,142,BLJ,1Q,AT,0,1,-1
1,196,143,BLJ,1Q,AT,0,1,-1
1,197,144,BLJ,1Q,AT,0,1,-1
1,198,145,BLJ,1Q,AT,3,1,2
1,199,146,BLJ,1Q,,3,1,2
1,200,147,BLJ,1Q,,3,1,2
1,201,148,BLJ,1Q,,3,1,2
1,202,149,BLJ,1Q,,3,1,2
1,203,150,BLJ,1Q,,3,1,2
1,204,151,BLJ,1Q,,3,1,2
1,205,152,BLJ,1Q,DEF,3,1,2
1,206,153,BLJ,1Q,DEF,3,1,2
1,207,154,BLJ,1Q,DEF,3,1,2
1,208,155,BLJ,1Q,DEF,3,1,2
1,209,156,BLJ,1Q,DEF,3,1,2
1,210,157,BLJ,1Q,DEF,3,1,2
1,211,158,BLJ,1Q,DEF,3,1,2
1,212,159,BLJ,1Q,DEF,3,1,2
1,213,160,BLJ,1Q,DEF,3,1,2
1,214,,JP,1Q,,3,1,2
1,215,,JP,1Q,,3,1,2
1,216,,JP,1Q,,3,1,2
1,217,,JP,1Q,,3,1,2
1,218,,JP,1Q,,3,1,2
1,219,,JP,1Q,,3,1,2
1,220,,JP,1Q,,3,1,2
1,221,,JP,1Q,,3,1,2
1,222,,JP,1Q,,3,1,2
1,223,,JP,1Q,,3,1,2
1,224,,JP,1Q,,3,1,2
1,225,161,BLJ,1Q,AT,3,1,2
1,226,162,BLJ,1Q,AT,3,1,2
1,227,163,BLJ,1Q,AT,3,1,2
1,228,164,BLJ,1Q,AT,3,1,2
1,229,165,BLJ,1Q,AT,3,1,2
1,230,166,BLJ,1Q,AT,3,1,2
1,231,167,BLJ,1Q,AT,3,1,2
1,232,168,BLJ,1Q,AT,3,1,2
1,233,169,BLJ,1Q,AT,3,1,2
1,234,170,BLJ,1Q,AT,3,1,2
1,235,171,BLJ,1Q,AT,3,1,2
1,236,172,BLJ,1Q,AT,3,1,2
1,237,173,BLJ,1Q,AT,3,1,2
1,238,174,BLJ,1Q,AT,3,1,2
1,239,175,BLJ,1Q,AT,3,1,2
1,240,176,BLJ,1Q,AT,3,1,2
1,241,177,BLJ,1Q,AT,3,1,2
1,242,178,BLJ,1Q,AT,3,1,2
1,243,,JP,1Q,,3,1,2
1,244,,JP,1Q,,3,1,2
1,245,,JP,1Q,,3,1,2
1,246,,JP,1Q,,3,1,2
1,247,,JP,1Q,,3,1,2
1,248,,JP,1Q,,3,1,2
1,249,,JP,1Q,,3,1,2
1,250,,JP,1Q,,3,1,2
1,251,,JP,1Q,,3,1,2
1,252,,JP,1Q,,3,1,2
1,253,,JP,1Q,,3,1,2
1,254,,JP,1Q,,3,1,2
1,255,,JP,1Q,,3,1,2
1,256,,JP,1Q,,3,1,2
1,257,,JP,1Q,,3,1,2
1,258,,TL,1Q,,3,1,2
1,259,,TL,1Q,,3,1,2
1,260,,TL,1Q,,3,1,2
1,261,,TL,1Q,,3,1,2
1,262,,TL,1Q,,3,1,2
1,263,,TL,1Q,,3,1,2
1,264,,TL,1Q,,3,1,2
1,265,,TL,1Q,,3,1,2
1,266,,TL,1Q,,3,1,2
1,267,,TL,1Q,,3,1,2
1,268,,TL,1Q,,3,1,2
1,269,,TL,1Q,,3,1,2
1,270,,TL,1Q,,3,1,2
1,271,,TL,1Q,,3,1,2
1,272,,TL,1Q,,3,1,2
1,273,,TL,1Q,,3,1,2
1,274,,TL,1Q,,3,1,2
1,275,,TL,1Q,,3,1,2
1,276,,TL,1Q,,3,1,2
1,277,,TL,1Q,,3,1,2
1,278,,TL,1Q,,3,1,2
1,279,179,BLJ,1Q,DEF,3,1,2
1,280,180,BLJ,1Q,DEF,3,1,2
1,281,181,BLJ,1Q,DEF,3,1,2
1,282,182,BLJ,1Q,DEF,3,1,2
1,283,183,BLJ,1Q,DEF,3,1,2
1,284,184,BLJ,1Q,DEF,3,1,2
1,285,185,BLJ,1Q,DEF,3,1,2
1,286,186,BLJ,1Q,DEF,3,1,2
1,287,187,BLJ,1Q,DEF,3,1,2
1,288,188,BLJ,1Q,DEF,3,1,2
1,289,189,BLJ,1Q,DEF,3,1,2
1,290,190,BLJ,1Q,DEF,3,1,2
1,291,191,BLJ,1Q,DEF,3,1,2
1,292,192,BLJ,1Q,DEF,3,1,2
1,293,193,BLJ,1Q,DEF,3,1,2
1,294,,JP,1Q,,3,1,2
1,295,,JP,1Q,,3,1,2
1,296,,JP,1Q,,3,1,2
1,297,,JP,1Q,,3,1,2
1,298,,JP,1Q,,3,1,2
1,299,,JP,1Q,,3,1,2
1,300,,JP,1Q,,3,1,2
1,301,,JP,1Q,,3,1,2
1,302,,JP,1Q,,3,1,2
1,303,194,BLJ,1Q,AT,3,1,2
1,304,195,BLJ,1Q,AT,3,1,2
1,305,196,BLJ,1Q,AT,3,1,2
1,306,197,BLJ,1Q,AT,3,1,2
1,307,198,BLJ,1Q,AT,3,1,2
1,308,199,BLJ,1Q,AT,3,1,2
1,309,200,BLJ,1Q,AT,3,1,2
1,310,201,BLJ,1Q,AT,3,1,2
1,311,202,BLJ,1Q,AT,3,1,2
1,312,203,BLJ,1Q,AT,3,1,2
1,313,204,BLJ,1Q,AT,3,1,2
1,314,205,BLJ,1Q,AT,3,1,2
1,315,206,BLJ,1Q,AT,3,1,2
1,316,207,BLJ,1Q,AT,3,1,2
1,317,208,BLJ,1Q,AT,3,1,2
1,318,209,BLJ,1Q,AT,3,1,2
1,319,210,BLJ,1Q,AT,3,1,2
1,320,211,BLJ,1Q,AT,3,1,2
1,321,212,BLJ,1Q,AT,3,1,2
1,322,213,BLJ,1Q,AT,3,1,2
1,323,214,BLJ,1Q,AT,3,1,2
1,324,215,BLJ,1Q,DEF,3,1,2
1,325,216,BLJ,1Q,DEF,3,1,2
1,326,217,BLJ,1Q,DEF,3,1,2
1,327,218,BLJ,1Q,DEF,3,1,2
1,328,219,BLJ,1Q,DEF,3,1,2
1,329,220,BLJ,1Q,DEF,3,1,2
1,330,221,BLJ,1Q,DEF,3,1,2
1,331,222,BLJ,1Q,DEF,3,1,2
1,332,223,BLJ,1Q,DEF,3,1,2
1,333,224,BLJ,1Q,DEF,3,1,2
1,334,225,BLJ,1Q,DEF,3,1,2
1,335,226,BLJ,1Q,DEF,3,1,2
1,336,227,BLJ,1Q,DEF,3,1,2
1,337,228,BLJ,1Q,DEF,3,1,2
1,338,229,BLJ,1Q,DEF,3,3,0
1,339,230,BLJ,1Q,,3,3,0
1,340,231,BLJ,1Q,AT,3,3,0
1,341,232,BLJ,1Q,AT,3,3,0
1,342,233,BLJ,1Q,AT,3,3,0
1,343,234,BLJ,1Q,AT,3,3,0
1,344,235,BLJ,1Q,AT,3,3,0
1,345,236,BLJ,1Q,AT,3,3,0
1,346,237,BLJ,1Q,AT,3,3,0
1,347,238,BLJ,1Q,AT,3,3,0
1,348,239,BLJ,1Q,AT,3,3,0
1,349,240,BLJ,1Q,AT,3,3,0
1,350,241,BLJ,1Q,AT,3,3,0
1,351,242,BLJ,1Q,AT,3,3,0
1,352,243,BLJ,1Q,AT,3,3,0
1,353,244,BLJ,1Q,AT,3,3,0
1,354,245,BLJ,1Q,AT,3,3,0
1,355,246,BLJ,1Q,AT,3,3,0
1,356,247,BLJ,1Q,AT,3,3,0
1,357,248,BLJ,1Q,AT,3,3,0
1,358,249,BLJ,1Q,AT,3,3,0
1,359,250,BLJ,1Q,AT,3,3,0
1,360,251,BLJ,1Q,AT,5,3,2
1,361,252,BLJ,1Q,,5,3,2
1,362,253,BLJ,1Q,,5,3,2
1,363,254,BLJ,1Q,,5,3,2
1,364,255,BLJ,1Q,,5,3,2
1,365,256,BLJ,1Q,DEF,5,3,2
1,366,257,BLJ,1Q,DEF,5,3,2
1,367,258,BLJ,1Q,DEF,5,3,2
1,368,259,BLJ,1Q,DEF,5,3,2
1,369,260,BLJ,1Q,DEF,5,3,2
1,370,261,BLJ,1Q,DEF,5,3,2
1,371,262,BLJ,1Q,DEF,5,3,2
1,372,263,BLJ,1Q,DEF,5,3,2
1,373,264,BLJ,1Q,DEF,5,3,2
1,374,265,BLJ,1Q,DEF,5,3,2
1,375,266,BLJ,1Q,DEF,5,3,2
1,376,267,BLJ,1Q,DEF,5,3,2
1,377,268,BLJ,1Q,DEF,5,3,2
1,378,269,BLJ,1Q,DEF,5,3,2
1,379,270,BLJ,1Q,DEF,5,3,2
1,380,271,BLJ,1Q,DEF,5,3,2
1,381,272,BLJ,1Q,DEF,5,3,2
1,382,273,BLJ,1Q,DEF,5,3,2
1,383,274,BLJ,1Q,DEF,5,3,2
1,384,275,BLJ,1Q,AT,5,3,2
1,385,276,BLJ,1Q,AT,5,3,2
1,386,277,BLJ,1Q,AT,5,3,2
1,387,278,BLJ,1Q,AT,5,3,2
1,388,279,BLJ,1Q,AT,5,3,2
1,389,280,BLJ,1Q,AT,5,3,2
1,390,281,BLJ,1Q,AT,5,3,2
1,391,282,BLJ,1Q,AT,5,3,2
1,392,,JP,1Q,,5,3,2
1,393,,JP,1Q,,5,3,2
1,394,,JP,1Q,,5,3,2
1,395,,JP,1Q,,5,3,2
1,396,,JP,1Q,,5,3,2
1,397,,JP,1Q,,5,3,2
1,398,,JP,1Q,,5,3,2
1,399,,JP,1Q,,5,3,2
1,400,,JP,1Q,,5,3,2
1,401,,JP,1Q,,5,3,2
1,402,,JP,1Q,,5,3,2
1,403,,JP,1Q,,5,3,2
1,404,,JP,1Q,,5,3,2
1,405,,JP,1Q,,5,3,2
1,406,,JP,1Q,,5,3,2
1,407,,JP,1Q,,5,3,2
1,408,,JP,1Q,,5,3,2
1,409,,JP,1Q,,5,3,2
1,410,,JP,1Q,,5,3,2
1,411,,JP,1Q,,5,3,2
1,412,,JP,1Q,,5,3,2
1,413,,JP,1Q,,5,3,2
1,414,,JP,1Q,,5,3,2
1,415,,JP,1Q,,5,3,2
1,416,,JP,1Q,,5,3,2
1,417,,JP,1Q,,5,3,2
1,418,,JP,1Q,,5,3,2
1,419,,JP,1Q,,5,3,2
1,420,,JP,1Q,,5,3,2
1,421,,JP,1Q,,5,3,2
1,422,,JP,1Q,,5,3,2
1,423,,JP,1Q,,5,3,2
1,424,,JP,1Q,,5,3,2
1,425,,JP,1Q,,5,3,2
1,426,,JP,1Q,,5,3,2
1,427,,JP,1Q,,5,3,2
1,428,,JP,1Q,,5,3,2
1,429,,JP,1Q,,5,3,2
1,430,,JP,1Q,,5,3,2
1,431,,JP,1Q,,5,3,2
1,432,,JP,1Q,,5,3,2
1,433,,JP,1Q,,5,3,2
1,434,,JP,1Q,,5,3,2
1,435,,JP,1Q,,5,3,2
1,436,283,BLJ,1Q,DEF,5,3,2
1,437,284,BLJ,1Q,DEF,5,3,2
1,438,285,BLJ,1Q,DEF,5,3,2
1,439,286,BLJ,1Q,DEF,5,3,2
1,440,287,BLJ,1Q,DEF,5,3,2
1,441,288,BLJ,1Q,DEF,5,3,2
1,442,289,BLJ,1Q,DEF,5,3,2
1,443,290,BLJ,1Q,DEF,5,3,2
1,444,291,BLJ,1Q,DEF,5,3,2
1,445,292,BLJ,1Q,DEF,5,3,2
1,446,293,BLJ,1Q,DEF,5,3,2
1,447,294,BLJ,1Q,DEF,5,3,2
1,448,295,BLJ,1Q,DEF,5,3,2
1,449,296,BLJ,1Q,DEF,5,3,2
1,450,297,BLJ,1Q,DEF,5,3,2
1,451,298,BLJ,1Q,DEF,5,3,2
1,452,299,BLJ,1Q,DEF,5,3,2
1,453,300,BLJ,1Q,DEF,5,3,2
1,454,301,BLJ,1Q,DEF,5,3,2
1,455,302,BLJ,1Q,DEF,5,3,2
1,456,303,BLJ,1Q,DEF,5,3,2
1,457,304,BLJ,1Q,AT,5,3,2
1,458,305,BLJ,1Q,AT,5,3,2
1,459,306,BLJ,1Q,DEF,5,3,2
1,460,307,BLJ,1Q,DEF,5,3,2
1,461,308,BLJ,1Q,DEF,5,3,2
1,462,309,BLJ,1Q,DEF,5,3,2
1,463,310,BLJ,1Q,DEF,5,3,2
1,464,311,BLJ,1Q,DEF,5,3,2
1,465,312,BLJ,1Q,DEF,5,3,2
1,466,313,BLJ,1Q,AT,5,3,2
1,467,314,BLJ,1Q,AT,5,3,2
1,468,315,BLJ,1Q,AT,5,3,2
1,469,316,BLJ,1Q,AT,5,3,2
1,470,317,BLJ,1Q,AT,5,3,2
1,471,318,BLJ,1Q,AT,5,3,2
1,472,319,BLJ,1Q,AT,5,3,2
1,473,320,BLJ,1Q,AT,5,3,2
1,474,321,BLJ,1Q,AT,5,3,2
1,475,322,BLJ,1Q,AT,5,3,2
1,476,323,BLJ,1Q,AT,5,3,2
1,477,324,BLJ,1Q,AT,5,3,2
1,478,325,BLJ,1Q,AT,5,3,2
1,479,326,BLJ,1Q,DEF,5,3,2
1,480,327,BLJ,1Q,DEF,5,3,2
1,481,328,BLJ,1Q,DEF,5,3,2
1,482,329,BLJ,1Q,DEF,5,3,2
1,483,330,BLJ,1Q,DEF,5,3,2
1,484,331,BLJ,1Q,DEF,5,3,2
1,485,332,BLJ,1Q,DEF,5,3,2
1,486,333,BLJ,1Q,DEF,5,3,2
1,487,334,BLJ,1Q,DEF,5,3,2
1,488,335,BLJ,1Q,DEF,5,3,2
1,489,336,BLJ,1Q,DEF,5,3,2
1,490,337,BLJ,1Q,DEF,5,3,2
1,491,338,BLJ,1Q,DEF,5,5,0
1,492,339,BLJ,1Q,,5,5,0
1,493,340,BLJ,1Q,,5,5,0
1,494,341,BLJ,1Q,AT,5,5,0
1,495,342,BLJ,1Q,AT,5,5,0
1,496,343,BLJ,1Q,AT,5,5,0
1,497,344,BLJ,1Q,AT,5,5,0
1,498,345,BLJ,1Q,AT,5,5,0
1,499,346,BLJ,1Q,AT,5,5,0
1,500,347,BLJ,1Q,AT,5,5,0
1,501,348,BLJ,1Q,AT,5,5,0
1,502,349,BLJ,1Q,AT,5,5,0
1,503,350,BLJ,1Q,AT,5,5,0
1,504,351,BLJ,1Q,AT,5,5,0
1,505,352,BLJ,1Q,AT,5,5,0
1,506,353,BLJ,1Q,AT,5,5,0
1,507,354,BLJ,1Q,DEF,5,5,0
1,508,355,BLJ,1Q,DEF,5,5,0
1,509,356,BLJ,1Q,DEF,5,5,0
1,510,357,BLJ,1Q,DEF,5,5,0
1,511,358,BLJ,1Q,DEF,5,5,0
1,512,359,BLJ,1Q,DEF,5,7,-2
1,513,360,BLJ,1Q,,5,7,-2
1,514,361,BLJ,1Q,AT,5,7,-2
1,515,362,BLJ,1Q,AT,5,7,-2
1,516,363,BLJ,1Q,AT,5,7,-2
1,517,364,BLJ,1Q,AT,5,7,-2
1,518,365,BLJ,1Q,AT,5,7,-2
1,519,366,BLJ,1Q,AT,5,7,-2
1,520,367,BLJ,1Q,AT,5,7,-2
1,521,368,BLJ,1Q,AT,5,7,-2
1,522,369,BLJ,1Q,AT,5,7,-2
1,523,370,BLJ,1Q,AT,7,7,0
1,524,371,BLJ,1Q,,7,7,0
1,525,372,BLJ,1Q,,7,7,0
1,526,373,BLJ,1Q,DEF,7,7,0
1,527,374,BLJ,1Q,DEF,7,7,0
1,528,375,BLJ,1Q,DEF,7,7,0
1,529,376,BLJ,1Q,DEF,7,7,0
1,530,377,BLJ,1Q,DEF,7,7,0
1,531,378,BLJ,1Q,DEF,7,7,0
1,532,379,BLJ,1Q,DEF,7,7,0
1,533,380,BLJ,1Q,DEF,7,7,0
1,534,381,BLJ,1Q,DEF,7,7,0
1,535,382,BLJ,1Q,DEF,7,10,-3
1,536,383,BLJ,1Q,,7,10,-3
1,537,384,BLJ,1Q,,7,10,-3
1,538,385,BLJ,1Q,AT,7,10,-3
1,539,386,BLJ,1Q,AT,7,10,-3
1,540,387,BLJ,1Q,AT,7,10,-3
1,541,388,BLJ,1Q,AT,7,10,-3
1,542,389,BLJ,1Q,AT,7,10,-3
1,543,390,BLJ,1Q,AT,7,10,-3
1,544,391,BLJ,1Q,AT,7,10,-3
1,545,392,BLJ,1Q,AT,7,10,-3
1,546,393,BLJ,1Q,AT,7,10,-3
1,547,394,BLJ,1Q,AT,7,10,-3
1,548,395,BLJ,1Q,AT,7,10,-3
1,549,396,BLJ,1Q,AT,7,10,-3
1,550,397,BLJ,1Q,AT,7,10,-3
1,551,398,BLJ,1Q,AT,7,10,-3
1,552,399,BLJ,1Q,DEF,7,10,-3
1,553,400,BLJ,1Q,DEF,7,10,-3
1,554,401,BLJ,1Q,DEF,7,10,-3
1,555,402,BLJ,1Q,DEF,7,10,-3
1,556,403,BLJ,1Q,DEF,7,10,-3
1,557,404,BLJ,1Q,DEF,7,10,-3
1,558,405,BLJ,1Q,DEF,7,10,-3
1,559,406,BLJ,1Q,DEF,7,10,-3
1,560,407,BLJ,1Q,DEF,7,10,-3
1,561,408,BLJ,1Q,DEF,7,10,-3
1,562,409,BLJ,1Q,DEF,7,10,-3
1,563,410,BLJ,1Q,DEF,7,10,-3
1,564,411,BLJ,1Q,DEF,7,10,-3
1,565,412,BLJ,1Q,DEF,7,10,-3
1,566,413,BLJ,1Q,AT,7,10,-3
1,567,414,BLJ,1Q,AT,7,10,-3
1,568,415,BLJ,1Q,AT,7,10,-3
1,569,416,BLJ,1Q,AT,7,10,-3
1,570,417,BLJ,1Q,AT,7,10,-3
1,571,418,BLJ,1Q,AT,7,10,-3
1,572,,JP,1Q,,7,10,-3
1,573,,JP,1Q,,7,10,-3
1,574,,JP,1Q,,7,10,-3
1,575,,JP,1Q,,7,10,-3
1,576,,JP,1Q,,7,10,-3
1,577,,JP,1Q,,7,10,-3
1,578,,JP,1Q,,7,10,-3
1,579,,JP,1Q,,7,10,-3
1,580,,JP,1Q,,7,10,-3
1,581,,JP,1Q,,7,10,-3
1,582,,JP,1Q,,7,10,-3
1,583,,JP,1Q,,7,10,-3
1,584,,JP,1Q,,7,10,-3
1,585,,JP,1Q,,7,10,-3
1,586,,JP,1Q,,7,10,-3
1,587,,JP,1Q,,7,10,-3
1,588,,JP,1Q,,7,10,-3
1,589,,JP,1Q,,7,10,-3
1,590,,JP,1Q,,7,10,-3
1,591,,JP,1Q,,7,10,-3
1,592,,JP,1Q,,7,10,-3
1,593,,JP,1Q,,7,10,-3
1,594,,JP,1Q,,7,10,-3
1,595,,JP,1Q,,7,10,-3
1,596,,JP,1Q,,7,10,-3
1,597,,JP,1Q,,7,10,-3
1,598,,JP,1Q,,7,10,-3
1,599,,JP,1Q,,7,10,-3
1,600,,JP,1Q,,7,10,-3
1,601,419,BLJ,1Q,AT,7,10,-3
1,602,420,BLJ,1Q,AT,7,10,-3
1,603,421,BLJ,1Q,AT,7,10,-3
1,604,422,BLJ,1Q,AT,7,10,-3
